date,10040111三和(1),09090111六合(1),09070311古坑(1),07220211合興(1),10070111安和(1),09050111宏崙(1),09190112宜梧(1),09070211崁腳(1),07060111文昌(1),09180311明德(1),09180411東光(1),10050111東榮(1),07020111洛津(1),09160111海園(1),09020111溫厝(1),09100121烏塗(2),07120111田中(1),07210111田尾(1),09150111田洋(1),09180111箔子(1),07040111線西(1),09080211舊庄(1),07080111花壇(1),09010112虎溪(1),09120111豐榮(1)
2000-01-01 00:00:00,39.05541667,38.23064956,60.42125,16.74833333,3.11,10.705,-21.18166667,54.13791667,4.22375,-2.905833333,3.074583333,-0.18,-0.81875,-8.49625,42.58833333,38.94291667,36.94833333,25.74,7.449583333,-8.154166667,2.214583333,13.89666667,13.11333333,29.20208333,3.967916667
2000-01-02 00:00:00,39.10041667,38.24237212,60.3725,16.74166667,3.045833333,10.73375,-21.225,54.16208333,4.215416667,-2.900416667,3.04125,-0.155416667,-0.79375,-8.305416667,42.63458333,38.90458333,36.91541667,25.74,7.444166667,-7.981666667,2.199166667,13.85291667,13.24375,29.27708333,3.922083333
2000-01-03 00:00:00,39.05,38.1969736,60.35083333,16.73208333,2.895833333,9.995,-21.10208333,54.19541667,4.2075,-2.9125,2.997916667,-0.095833333,-0.782916667,-8.0925,42.62916667,38.86541667,36.87541667,25.72125,7.429166667,-7.78625,2.16875,13.8575,13.30666667,29.26791667,3.709166667
2000-01-04 00:00:00,38.81833333,38.16442691,60.31875,16.72791667,2.93375,10.62,-20.93625,54.16916667,4.167916667,-2.925416667,2.999166667,-0.029166667,-0.79625,-7.924583333,42.59083333,38.82875,36.83208333,25.74583333,7.424166667,-7.81875,2.153333333,13.73333333,13.3675,29.26916667,3.792916667
2000-01-05 00:00:00,38.07708333,38.10610228,60.30166667,16.71541667,2.949166667,10.28208333,-20.82916667,54.26208333,4.18,-2.9175,3.125,0.053333333,-0.79875,-7.797083333,42.61458333,38.79375,36.76666667,25.73958333,7.42,-7.819583333,2.14625,13.72958333,13.44166667,29.24958333,3.900833333
2000-01-06 00:00:00,37.62791667,38.15533827,60.2575,16.70375,2.715416667,10.37041667,-20.72041667,53.89916667,4.149583333,-2.913333333,3.142083333,0.11625,-0.8025,-7.692083333,42.65833333,38.75208333,36.70708333,25.70583333,7.4075,-8.0725,2.13,13.86916667,13.46458333,29.33625,3.88
2000-01-07 00:00:00,37.34875,38.08172788,60.24,16.6775,2.710833333,10.66458333,-20.79791667,54.27375,4.169166667,-2.912083333,2.998333333,0.070416667,-0.8025,-7.586666667,42.65541667,38.7075,36.6675,25.70583333,7.4,-8.148333333,2.114583333,13.74208333,13.5525,29.22625,3.856666667
2000-01-08 00:00:00,37.23333333,38.08506113,60.19875,16.66416667,2.74125,10.66583333,-21.05791667,54.31041667,4.177916667,-2.91,3.05625,0.129583333,-0.79,-7.499583333,42.65916667,38.66958333,36.62416667,25.71,7.402916667,-7.981666667,2.098333333,13.81541667,13.66625,29.24625,3.765
2000-01-09 00:00:00,37.10041667,38.13229921,60.18125,16.65208333,2.69625,10.435,-21.01583333,54.29333333,4.163333333,-2.909166667,3.082083333,0.190416667,-0.77,-7.425833333,42.655,38.62916667,36.59041667,25.72875,7.40125,-7.785416667,2.077083333,13.76708333,13.76416667,29.34416667,3.769583333
2000-01-10 00:00:00,37.00125,38.14315739,60.08583333,16.64083333,2.755833333,10.65291667,-20.875,54.21708333,4.162916667,-2.910416667,3.129166667,0.193333333,-0.75875,-7.402916667,42.65125,38.585,36.54916667,25.715,7.387916667,-7.785416667,2.064166667,13.74083333,13.90375,29.38958333,3.75625
2000-01-11 00:00:00,36.88208333,38.07599637,59.98458333,16.63208333,2.39125,10.12708333,-20.71166667,54.12458333,4.143333333,-2.909583333,3.1675,0.16375,-0.759583333,-7.335,42.665,38.54208333,36.50875,25.67583333,7.3825,-7.902083333,2.056666667,13.75458333,13.98291667,29.32041667,3.76
2000-01-12 00:00:00,36.65333333,37.99099123,59.92208333,16.62708333,2.48,9.5525,-20.54083333,54.27625,4.146666667,-2.909166667,2.93625,0.111666667,-0.761666667,-7.28875,42.65291667,38.49333333,36.46666667,25.64916667,7.383333333,-7.806666667,2.045416667,13.72333333,14.065,29.21625,3.604166667
2000-01-13 00:00:00,36.48375,37.98875587,59.8525,16.6175,2.483333333,9.946666667,-20.50125,54.32375,4.136666667,-2.905416667,2.68625,0.037916667,-0.76625,-7.295833333,42.57708333,38.45208333,36.42583333,25.6875,7.378333333,-7.830416667,2.030833333,13.65541667,14.06208333,29.23083333,3.791666667
2000-01-14 00:00:00,36.31416667,37.93977374,59.79291667,16.59041667,2.54625,10.42083333,-20.64708333,54.53958333,4.139166667,-2.9,2.812083333,-0.06625,-0.766666667,-7.270416667,42.60208333,38.40541667,36.38708333,25.63291667,7.370833333,-7.900833333,2.015833333,13.63041667,14.05958333,29.16625,3.764583333
2000-01-15 00:00:00,36.11916667,37.97905685,59.72833333,16.57125,2.511666667,10.36083333,-20.43833333,54.48125,4.132916667,-2.895,2.963333333,-0.185833333,-0.7875,-7.205,42.60041667,38.36208333,36.35125,25.67,7.366666667,-7.724166667,2.011666667,13.54041667,14.06833333,29.235,3.785833333
2000-01-16 00:00:00,36.10916667,37.92110441,59.69958333,16.57833333,2.4625,10.315,-20.51125,54.19791667,4.079166667,-2.885833333,2.9075,-0.285833333,-0.777083333,-7.191666667,42.51666667,38.31958333,36.31541667,25.64166667,7.355833333,-7.6425,2.004583333,13.5475,14.05166667,29.21083333,3.707083333
2000-01-17 00:00:00,35.78916667,37.82153485,59.645,16.57291667,2.445,10.2,-20.29916667,54.46708333,4.11625,-2.881666667,2.662083333,-0.4175,-0.776666667,-7.1275,42.44,38.27291667,36.27625,25.61625,7.344166667,-7.56625,1.9825,13.60125,14.03958333,29.16791667,3.5125
2000-01-18 00:00:00,35.41208333,37.81741999,59.56958333,16.57083333,2.441666667,10.22875,-20.10041667,54.62916667,4.087083333,-2.88,2.833333333,-0.6,-0.785,-7.077083333,42.41666667,38.23041667,36.23416667,25.70208333,7.34,-7.48125,1.97125,13.5175,14.0075,29.16416667,3.364166667
2000-01-19 00:00:00,35.39625,37.80399219,59.52708333,16.56625,2.545,9.929166667,-19.98791667,54.64916667,4.105416667,-2.884583333,2.705833333,-0.76875,-0.799166667,-7.065,42.48541667,38.18833333,36.19541667,25.61875,7.33,-7.3925,1.955833333,13.51458333,13.99208333,29.15083333,3.586666667
2000-01-20 00:00:00,35.08,37.84047857,59.49375,16.56333333,2.755833333,10.23416667,-19.96,54.325,4.0925,-2.89,2.25375,-0.957916667,-0.814583333,-7.289166667,42.52833333,38.13666667,36.15875,25.58958333,7.328333333,-7.488333333,1.93125,13.28208333,13.9625,29.24625,3.696666667
2000-01-21 00:00:00,34.48458333,37.88467277,59.46375,16.54041667,2.39125,10.06333333,-19.92625,54.26833333,4.092916667,-2.889166667,2.10375,-1.11875,-0.8325,-7.622916667,42.54166667,38.08875,36.11666667,25.60916667,7.33,-7.809166667,1.922083333,13.30458333,13.985,29.34416667,3.510416667
2000-01-22 00:00:00,34.20083333,37.90159479,59.32916667,16.56458333,2.48,10.23041667,-20.08041667,54.14958333,4.088333333,-2.88625,2.025833333,-1.347916667,-0.84375,-7.757916667,42.59625,38.03583333,36.07916667,25.57916667,7.333333333,-7.93,1.91375,13.07791667,13.93541667,29.38958333,3.545833333
2000-01-23 00:00:00,34.1225,37.8040667,59.22125,16.56875,2.483333333,9.68,-20.35666667,53.70708333,4.05,-2.875416667,2.045416667,-1.574583333,-0.8325,-7.7425,42.5775,37.99791667,36.04625,25.61666667,7.354166667,-7.83125,1.904166667,12.87583333,13.95541667,29.32041667,3.644583333
2000-01-24 00:00:00,33.96833333,37.66946704,59.21958333,16.57166667,2.54625,9.372083333,-20.61666667,53.80708333,4.079166667,-2.867083333,2.2175,-1.800833333,-0.823333333,-7.662916667,42.55083333,37.94625,36.00916667,25.68083333,7.384583333,-7.73625,1.910416667,12.7625,13.98625,29.21625,3.681666667
2000-01-25 00:00:00,33.92833333,37.63787658,59.17916667,16.58541667,2.511666667,9.765,-20.46708333,54.0775,4.09375,-2.864166667,2.276666667,-2.038333333,-0.844583333,-7.574166667,42.60875,37.90125,35.97458333,25.75291667,7.402083333,-7.479583333,1.936666667,12.66333333,14.04625,29.23083333,3.81875
2000-01-26 00:00:00,33.84083333,37.59192239,59.14166667,16.58333333,2.4625,10.23375,-20.46375,54.11833333,4.107083333,-2.865416667,2.094583333,-2.172083333,-0.824166667,-7.472083333,42.62583333,37.86458333,35.935,25.77416667,7.405,-7.269166667,1.947083333,12.44708333,14.11,29.16625,3.935416667
2000-01-27 00:00:00,33.70916667,37.62917358,59.10958333,16.56416667,2.445,9.9325,-20.42083333,53.96291667,4.101666667,-2.860416667,2.134166667,-2.24,-0.772083333,-7.55125,42.61375,37.825,35.8975,25.78708333,7.390416667,-7.175,1.916666667,11.905,14.10958333,29.235,3.956666667
2000-01-28 00:00:00,33.78916667,37.59145257,59.08708333,16.6025,2.441666667,9.892083333,-20.12083333,53.94583333,4.092083333,-2.863333333,2.199166667,-2.30625,-0.761666667,-7.820416667,42.59166667,37.79291667,35.85958333,25.745,7.39,-7.5475,1.897083333,11.80916667,14.0225,29.21083333,3.93625
2000-01-29 00:00:00,33.7325,37.54146157,59.04416667,16.59833333,2.4625,9.51625,-20.22208333,53.82,4.08,-2.862083333,2.067916667,-2.469166667,-0.764166667,-8.01375,42.36541667,37.75291667,35.8225,25.68333333,7.3925,-7.56125,1.872083333,11.94,14.06,29.16791667,3.817083333
2000-01-30 00:00:00,33.50875,37.52823288,58.99666667,16.5625,2.441666667,9.590416667,-20.25458333,54.09083333,4.064166667,-2.85375,1.324166667,-2.619583333,-0.742083333,-7.997083333,42.42208333,37.71833333,35.78708333,25.66416667,7.386666667,-7.48,1.865833333,11.94458333,14.08333333,29.16416667,3.75125
2000-01-31 00:00:00,33.45666667,37.48731857,58.94,16.47208333,2.474583333,9.69125,-20.32416667,53.86083333,4.027916667,-2.84625,0.781666667,-2.715,-0.747916667,-7.944166667,42.38875,37.17371088,35.74916667,25.64166667,7.38,-7.393333333,1.869166667,12.0125,14.07666667,29.13666667,3.800416667
2000-02-01 00:00:00,33.42625,37.15949152,58.88166667,16.4725,2.4425,9.684583333,-20.30625,53.435,4.05875,-2.840833333,1.048333333,-2.81875,-0.761666667,-7.87625,42.64166667,37.655,35.71208333,25.6425,7.375416667,-7.3275,1.84875,11.83916667,13.08541667,28.69083333,3.710833333
2000-02-02 00:00:00,33.2875,37.08641364,58.82416667,16.42125,1.324166667,9.900416667,-20.27083333,53.41458333,4.058333333,-2.845,1.85625,-2.921666667,-0.773333333,-7.774166667,42.70958333,37.64708333,35.67458333,25.56458333,7.372083333,-7.3825,1.841666667,12.07,12.84375,28.63583333,3.698323847
2000-02-03 00:00:00,33.05208333,37.21568531,58.77833333,16.54208333,1.05875,9.65125,-20.215,53.52791667,4.04375,-2.849166667,1.81875,-3.0475,-0.761666667,-7.62125,42.71041667,37.63333333,35.64083333,25.52375,7.374583333,-7.426666667,1.8375,12.05458333,12.8375,28.87458333,3.7126568
2000-02-04 00:00:00,33.07958333,37.17291591,58.70708333,16.53208333,1.022083333,9.378333333,-20.23583333,53.50166667,4.048333333,-2.851666667,1.66125,-3.115416667,-0.750416667,-7.442083333,42.71708333,37.60875,35.6075,25.44916667,7.366666667,-7.411666667,1.824166667,11.90541667,12.805,28.88041667,3.732682002
2000-02-05 00:00:00,33.25458333,37.18008971,58.64375,16.51708333,0.892083333,9.354166667,-20.44291667,53.44041667,4.06,-2.85,1.43875,-3.227916667,-0.714583333,-7.324583333,42.77833333,37.585,35.5775,25.66833333,7.363333333,-7.401666667,1.848333333,11.71291667,12.87666667,28.93791667,3.660726225
2000-02-06 00:00:00,32.84625,37.13399263,58.60291667,16.51208333,0.962083333,9.339166667,-20.68458333,53.62416667,4.067083333,-2.850833333,1.224583333,-3.2575,-0.68625,-7.172916667,42.73083333,37.55833333,35.54791667,25.66166667,7.358333333,-7.35,1.871666667,11.60958333,12.8925,28.90291667,3.438785621
2000-02-07 00:00:00,32.83916667,37.00415037,58.55208333,16.45375,0.876666667,9.470833333,-20.78041667,53.63208333,4.0575,-2.850416667,0.749583333,-3.3325,-0.658333333,-7.029166667,42.79166667,37.53333333,35.51541667,25.6075,7.35125,-7.259166667,1.8775,10.66041667,12.86833333,28.74458333,3.350980024
2000-02-08 00:00:00,32.61791667,36.95806437,58.51125,16.41791667,0.500833333,9.494583333,-21.18208333,53.60375,4.04875,-2.84375,1.0675,-3.403333333,-0.645,-6.929166667,42.73875,37.51166667,35.48,25.52541667,7.339583333,-7.180416667,1.88875,10.21416667,12.81458333,28.73125,3.449745554
2000-02-09 00:00:00,32.72125,36.99937795,58.485,16.42375,0.37,9.6925,-21.78583333,53.77125,4.041666667,-2.84,1.050416667,-3.483333333,-0.630833333,-6.879583333,42.74625,37.48208333,35.44458333,25.53916667,7.331666667,-7.175,1.872916667,10.49833333,12.75625,28.83291667,3.467691943
2000-02-10 00:00:00,32.51833333,36.78471092,58.45958333,16.40958333,0.499166667,9.5925,-22.76958333,53.7875,4.034583333,-2.840833333,0.704166667,-3.608333333,-0.62625,-6.907083333,42.76791667,37.43666667,35.40666667,25.50916667,7.33875,-7.142916667,1.88375,10.87458333,12.78166667,28.57125,3.431596758
2000-02-11 00:00:00,32.42041667,36.82350842,58.42958333,16.38625,0.445,9.534166667,-24.3225,53.86,4.03875,-2.84,0.73625,-3.729166667,-0.627916667,-6.963333333,42.50916667,37.38583333,35.36958333,25.5075,7.35875,-7.19875,1.87375,11.14166667,12.76416667,28.7,3.426462794
2000-02-12 00:00:00,32.34833333,36.81969125,58.37583333,16.37708333,0.37375,9.464583333,-25.17708333,53.80541667,4.02375,-2.839166667,0.476666667,-3.851666667,-0.632916667,-6.97125,40.96833333,37.35333333,35.3375,25.55166667,7.3975,-7.232083333,1.875833333,11.35416667,12.71,28.76208333,3.32658961
2000-02-13 00:00:00,32.34166667,36.67275453,58.31,16.35333333,-0.428333333,9.494583333,-25.52875,53.79625,3.999166667,-2.840416667,0.599166667,-3.959583333,-0.626666667,-6.962083333,42.39333333,37.31833333,35.30958333,25.50708333,7.43,-7.192916667,1.87875,11.51083333,12.72791667,28.59,3.182177045
2000-02-14 00:00:00,32.2675,36.6445005,58.16833333,16.34375,-0.6075,9.333333333,-25.75166667,53.83958333,4.0075,-2.8425,0.532083333,-4.059583333,-0.63375,-6.9425,41.84291667,37.27041667,35.28166667,25.52875,7.50125,-7.09375,1.880833333,11.93166667,12.76,28.59625,3.152552074
2000-02-15 00:00:00,32.205,36.58467106,58.06041667,16.315,-0.627916667,8.842083333,-26.28791667,54.14,4.004166667,-2.841666667,-0.0525,-4.145,-0.66,-6.920416667,42.4825,37.21833333,35.24458333,25.46666667,7.595416667,-6.97375,1.850416667,11.64291667,12.7675,28.55583333,3.079842229
2000-02-16 00:00:00,32.05125,36.66425842,57.96416667,16.31708333,-1.004583333,9.422083333,-26.48166667,54.24833333,3.9875,-2.85,0.041666667,-4.19,-0.68,-6.91875,42.29875,37.18583333,35.21333333,25.42,7.658333333,-7.002916667,1.8425,11.73916667,12.78541667,28.74083333,3.037367484
2000-02-17 00:00:00,31.87541667,36.58261013,57.88,16.30208333,-0.412916667,9.484166667,-26.94333333,53.95916667,3.98,-2.860416667,0.255,-4.262916667,-0.694583333,-6.930416667,42.08916667,37.15791667,35.18125,25.47375,7.632916667,-6.934166667,1.865,11.98125,12.75208333,28.65625,2.945615211
2000-02-18 00:00:00,31.97875,36.29868544,57.80333333,16.295,-0.228333333,9.651666667,-26.92708333,54.13958333,3.98125,-2.86375,0.376666667,-4.32375,-0.708333333,-6.961666667,42.43458333,37.12833333,35.15333333,25.4375,7.667083333,-6.9675,1.969583333,12.25,12.78125,28.26875,2.830506082
2000-02-19 00:00:00,31.88166667,36.5049674,57.70208333,16.285,-0.449583333,9.45,-27.47833333,54.1275,3.95625,-2.869166667,0.695833333,-4.407916667,-0.715833333,-6.986666667,41.37833333,37.09083333,35.13291667,25.49833333,7.732916667,-6.90875,2.09625,12.56916667,12.81833333,28.61333333,2.7450267
2000-02-20 00:00:00,32.29125,36.70424208,57.57708333,16.26625,-0.195,9.794583333,-27.39833333,54.06291667,4.0025,-2.90375,1.28625,-4.519583333,-0.69625,-7.005416667,39.96625,37.05708333,35.11916667,25.56916667,7.755416667,-6.864166667,2.2725,13.10583333,12.98416667,28.87916667,2.807001495
2000-02-21 00:00:00,32.88041667,36.84689191,57.54291667,16.25875,0.18,10.35666667,-26.67625,54.17958333,4.134583333,-2.855833333,1.96875,-4.568333333,-0.6525,-6.92875,41.75083333,37.03333333,35.1125,25.68458333,7.7175,-6.812083333,2.525833333,13.495,13.16833333,29.08166667,2.889598968
2000-02-22 00:00:00,33.37833333,36.86641177,57.57,16.33791667,0.1075,9.891666667,-26.51041667,54.34166667,4.302083333,-2.856666667,2.322083333,-4.550416667,-0.584583333,-6.812083333,42.70958333,37.01125,35.1075,25.75041667,7.6825,-6.715416667,2.844166667,13.70458333,13.30208333,29.09291667,3.086439523
2000-02-23 00:00:00,33.69458333,36.883829,57.5225,16.32708333,0.404583333,10.15291667,-26.39041667,54.32541667,4.435,-2.855833333,2.43375,-4.525,-0.49375,-6.682083333,42.77041667,36.99125,35.10625,25.81291667,7.64375,-6.7575,3.199166667,13.70041667,13.22041667,29.1025,3.145650203
2000-02-24 00:00:00,33.88,36.76282697,57.495,16.34,0.28625,9.829166667,-26.62125,54.52125,4.545833333,-2.85875,2.36,-4.514166667,-0.380416667,-6.562083333,42.78416667,36.98041667,35.10625,25.76708333,7.608333333,-6.90125,3.360416667,13.46,13.04791667,28.93458333,3.082130668
2000-02-25 00:00:00,34.13625,36.93290084,57.45166667,16.385,0.499166667,10.235,-26.3925,54.58458333,4.629583333,-2.854166667,2.527083333,-4.493333333,-0.278333333,-6.47125,42.82,36.96666667,35.10916667,25.89291667,7.576666667,-6.800833333,3.419583333,13.88916667,13.38,29.18208333,3.194641744
2000-02-26 00:00:00,34.36458333,36.84163388,57.40791667,16.35833333,0.395833333,9.959583333,-26.48583333,54.52625,4.674583333,-2.85,2.44875,-4.48,-0.190416667,-6.365416667,42.85458333,36.965,35.1075,25.93416667,7.530416667,-6.754583333,3.395416667,13.91666667,13.645,29.01166667,3.227584407
2000-02-27 00:00:00,34.54416667,36.78178783,57.36958333,16.35166667,0.307916667,9.914583333,-26.81041667,54.65208333,4.522916667,-2.847916667,2.481666667,-4.445416667,-0.139583333,-6.265416667,42.86791667,36.9725,35.1125,25.92083333,7.5175,-6.845833333,3.3425,13.97041667,13.60416667,28.93875,3.292606017
2000-02-28 00:00:00,34.67791667,36.69985027,57.3025,16.28333333,0.202083333,9.909166667,-27.24458333,54.665,4.47625,-2.842916667,2.325833333,-4.395,-0.138333333,-6.25125,42.87541667,36.9825,35.1125,25.89875,7.502916667,-7.266666667,3.31625,13.84958333,13.58208333,28.82125,3.274360807
2000-02-29 00:00:00,34.7025,36.70279106,57.26791667,16.35416667,0.095833333,9.963333333,-26.63,54.70041667,4.48375,-2.84,2.265416667,-4.368333333,-0.136666667,-6.219583333,42.88,36.99166667,35.10666667,25.88791667,7.485833333,-7.27375,3.256875,13.80666667,13.565,28.84583333,3.263002746
2000-03-01 00:00:00,34.71458333,36.69436249,57.23583333,16.35083333,0.119166667,9.837083333,-26.83583333,54.72583333,4.414583333,-2.834583333,2.187083333,-4.389583333,-0.151666667,-6.152083333,42.87833333,37.00125,35.10083333,25.83541667,7.46875,-7.254583333,3.259166667,13.85416667,13.56,28.87333333,3.27875
2000-03-02 00:00:00,34.40375,36.64543594,57.17708333,16.40333333,-0.038333333,9.898333333,-28.76,54.71375,4.435416667,-2.825833333,2.161666667,-4.379583333,-0.16625,-6.039166667,42.85041667,37.01833333,35.095,25.86958333,7.472916667,-7.127083333,3.313333333,13.54416667,13.45458333,28.81666667,3.28125
2000-03-03 00:00:00,34.10125,36.57026011,57.15083333,16.44083333,-0.292083333,9.920416667,-28.9725,54.76625,4.479583333,-2.815416667,2.374583333,-4.450416667,-0.1875,-5.949166667,42.84208333,37.03,35.09,25.87791667,7.466666667,-7.303333333,3.304583333,13.58416667,13.53333333,28.72833333,3.304583333
2000-03-04 00:00:00,33.80541667,36.48379523,57.13416667,16.42875,-0.142083333,9.613333333,-29.175,54.79125,4.354166667,-2.807083333,2.439583333,-4.450416667,-0.222916667,-5.874166667,42.82333333,37.04958333,35.08375,25.86708333,7.44125,-7.36375,3.302916667,13.63083333,13.24916667,28.63666667,3.255833333
2000-03-05 00:00:00,33.63875,36.16018922,57.06541667,16.4175,-0.175,9.567916667,-28.7025,54.6825,4.359166667,-2.795833333,2.077083333,-4.465,-0.265416667,-5.837083333,42.74,37.05583333,35.07708333,25.82125,7.41,-7.299583333,3.30625,13.44916667,13.285,28.18416667,2.997083333
2000-03-06 00:00:00,33.33791667,36.2802847,56.98208333,16.3925,-0.345,9.44875,-28.4225,54.76125,4.368333333,-2.785416667,1.384583333,-4.487916667,-0.345416667,-5.85125,42.78125,37.05041667,35.065,25.76916667,7.396666667,-7.664583333,3.26125,13.14041667,13.35125,28.40041667,2.887083333
2000-03-07 00:00:00,33.14458333,36.21434296,56.92166667,16.38125,-0.764166667,9.380416667,-28.45958333,54.60583333,4.312916667,-2.783333333,0.759583333,-4.485416667,-0.447916667,-5.80875,42.77291667,37.05666667,35.04875,25.72791667,7.378333333,-8.08125,3.23125,13.21,13.43541667,28.33083333,2.932083333
2000-03-08 00:00:00,33.08625,36.17534418,56.84875,16.36125,-0.571666667,9.35625,-28.76,54.6725,4.2075,-2.7825,0.705416667,-4.454583333,-0.534583333,-5.785833333,42.62458333,37.04791667,35.03958333,25.66833333,7.392083333,-8.154166667,3.237083333,12.81416667,13.24875,28.355,2.839583333
2000-03-09 00:00:00,32.87333333,36.23537988,56.80916667,16.33958333,-0.722083333,9.160416667,-28.9725,54.59791667,4.128333333,-2.78625,0.236666667,-4.455833333,-0.58875,-5.786666667,42.63583333,37.04541667,35.03375,25.62583333,7.4575,-8.10875,3.298333333,12.95125,12.98125,28.48875,2.747916667
2000-03-10 00:00:00,32.85,36.17981054,56.72416667,16.33291667,-1.279583333,9.22,-29.175,54.555,4.22875,-2.790416667,0.278333333,-4.509166667,-0.633333333,-5.8,42.70083333,37.03875,35.02458333,25.64958333,7.51125,-8.159583333,3.334166667,12.81208333,13.27625,28.45666667,2.720416667
2000-03-11 00:00:00,32.92708333,36.18948164,56.64791667,16.32666667,-0.999583333,9.57625,-28.7025,54.47458333,4.343333333,-2.8,0.570833333,-4.502916667,-0.655416667,-5.839166667,42.7075,37.03208333,35.02291667,25.785,7.554583333,-8.124166667,3.389166667,12.99208333,12.65416667,28.515,2.92625
2000-03-12 00:00:00,33.13708333,36.41227154,56.57125,16.36166667,-0.549166667,9.992083333,-28.45208333,54.48,4.4075,-2.800416667,0.987083333,-4.469583333,-0.64875,-5.88,42.70708333,37.02041667,35.02958333,25.88375,7.579166667,-8.2175,3.346666667,13.54666667,12.85041667,28.84333333,3.06375
2000-03-13 00:00:00,33.39208333,36.42164229,56.54541667,16.38,-0.14625,9.859583333,-27.9175,54.63625,4.473333333,-2.800416667,1.534583333,-4.450416667,-0.624166667,-5.8675,42.70166667,37.01708333,35.03666667,25.9025,7.611666667,-8.05,3.377083333,13.80041667,12.895,28.84708333,3.215
2000-03-14 00:00:00,33.78,36.32546561,56.52541667,16.39791667,-0.523333333,9.854166667,-27.90791667,54.5575,4.565833333,-2.805416667,1.878333333,-4.465,-0.56,-5.816666667,42.72416667,37.02041667,35.03916667,25.89541667,7.632916667,-7.875,3.358333333,13.9325,12.87375,28.71583333,3.18
2000-03-15 00:00:00,33.90333333,36.26490404,56.48708333,16.40875,-0.39625,9.588333333,-28.15583333,54.67291667,4.610833333,-2.809583333,1.677916667,-4.487916667,-0.519166667,-5.8,42.70041667,37.00458333,35.0375,25.87458333,7.644166667,-8.164166667,3.34,14.01625,12.83583333,28.66375,3.081666667
2000-03-16 00:00:00,33.53166667,36.14142967,56.43,16.395,-0.605,9.6075,-28.69583333,54.29166667,4.590416667,-2.8175,1.494166667,-4.485416667,-0.48375,-5.819166667,42.68208333,36.99666667,35.03666667,25.84166667,7.6275,-8.36625,3.3025,13.78666667,12.73916667,28.50625,3.023333333
2000-03-17 00:00:00,32.93833333,36.11390286,56.35666667,16.38625,-0.882916667,9.562083333,-29.35583333,54.52333333,4.554583333,-2.8275,1.251666667,-4.454583333,-0.472916667,-5.922083333,42.03041667,36.99375,35.03333333,25.83583333,7.573333333,-8.40625,3.275833333,13.41208333,12.83041667,28.51083333,2.977083333
2000-03-18 00:00:00,32.89958333,36.02390992,56.31541667,16.38791667,-0.792916667,9.480416667,-29.125,54.51208333,4.56,-2.83875,1.086666667,-4.455833333,-0.46125,-5.965833333,42.43583333,36.99416667,35.03208333,25.825,7.537916667,-8.256666667,3.28875,13.61125,12.81041667,28.44625,2.944583333
2000-03-19 00:00:00,32.8475,35.99548088,56.26375,16.37833333,-1.043333333,9.365833333,-29.21541667,54.45375,4.49875,-2.8525,0.725833333,-4.509166667,-0.439583333,-5.981666667,42.62125,36.99166667,35.03875,25.73958333,7.51,-8.44625,3.285833333,13.61041667,12.64083333,28.43708333,2.761666667
2000-03-20 00:00:00,32.54958333,35.92710728,56.21291667,16.3625,-1.042083333,9.528333333,-29.89958333,54.45416667,4.49625,-2.868333333,0.439583333,-4.502916667,-0.445416667,-6.015416667,42.65208333,36.98541667,35.03125,25.69083333,7.474166667,-8.54875,3.25625,13.50875,12.75041667,28.40708333,2.770833333
2000-03-21 00:00:00,32.36458333,35.80532764,56.15958333,16.34458333,-1.25875,9.11125,-30.22666667,54.28208333,4.5025,-2.886666667,0.437083333,-4.47125,-0.479583333,-6.023333333,42.61666667,36.97875,35.02458333,25.66958333,7.450416667,-8.611666667,3.27375,13.365,12.74625,28.29083333,2.41875
2000-03-22 00:00:00,32.00458333,35.77359002,56.085,16.32625,-1.867916667,9.060416667,-30.39416667,54.32041667,4.502916667,-2.910416667,0.2025,-4.469583333,-0.505416667,-6.095833333,42.63041667,36.98541667,35.01875,25.65916667,7.431666667,-8.83875,3.2775,13.47041667,12.47625,28.28125,2.490833333
2000-03-23 00:00:00,32.0725,35.73390296,56.03,16.32041667,-2.272083333,9.019583333,-30.83791667,54.31291667,4.5,-2.9325,0.065833333,-4.450416667,-0.547916667,-6.195833333,42.64416667,36.965,35.015,25.69791667,7.41875,-9.025,3.252083333,13.58833333,12.46041667,28.25333333,2.525
2000-03-24 00:00:00,32.10208333,35.52252025,55.94333333,16.30375,-2.250416667,9.16875,-31.48708333,54.34375,4.419166667,-2.965833333,0.142083333,-4.465,-0.600833333,-6.272916667,42.35416667,36.9575,35.01541667,25.7125,7.4,-9.3225,3.257916667,13.40083333,12.68791667,27.97541667,2.444583333
2000-03-25 00:00:00,31.98291667,35.29529185,55.925,16.29166667,-2.247916667,9.502916667,-31.17791667,54.125,4.454583333,-3.001666667,0.07875,-4.487916667,-0.648333333,-6.381666667,42.55375,36.95125,35.02041667,25.64125,7.389583333,-9.0675,3.26625,13.43041667,12.66958333,27.68875,2.393333333
2000-03-26 00:00:00,31.68083333,35.2262329,55.8425,16.295,-2.294166667,9.2325,-31.40166667,54.16833333,4.402083333,-3.035833333,-0.005,-4.485416667,-0.665833333,-6.49625,42.595,36.9525,35.03083333,25.65458333,7.3775,-9.242083333,3.284583333,13.395,12.46583333,27.62833333,2.22125
