,parBETA,parFC,parLP,parPCORR
0,3.367231032593637,73.8521550432954,0.24349814041030704,1.004429191209244e-08
1,2.9869972307885098,999.995758747332,0.999996004458018,0.000336717808022885
2,4.811583199213545,54.300612854937015,0.2165874411883542,0.08051579826013722
3,3.5817784289669192,58.128807720221516,0.21620848521828517,0.0028119345439161225
4,5.325062602513058,55.76929442994282,0.23900201595666337,0.07397130603224497
5,5.020757496120172,63.33179782325931,0.21540572346899622,0.07034497589372904
6,3.6302195408464755,50.00139067997884,0.2000032228111172,3.634446026079541e-08
7,5.695129462501022,71.01377502825986,0.25649118588864966,0.03362499180101862
8,3.7500143876276644,999.9578128362339,0.9999772769459486,0.0002001684522147107
9,1.7027432775265545,50.17445747374387,0.2485088627415153,0.1716676203325758
10,1.5000906370407976,999.99558081299,0.9999972065524968,0.0012365203549333098
11,4.3621088687553495,53.68769163105782,0.2137389111439552,0.021827630674794235
12,5.615985774885961,999.9984599971144,0.9999532033019821,0.0006650482840627776
13,5.939067660220818,50.00256220904265,0.20000088709717684,6.680034253525591e-08
14,4.823963811206199,999.9752347335304,0.9999816852113921,0.000925924557962458
15,4.356864385981854,999.9970024952158,0.9999945252580361,0.0010924486774968995
16,1.1671399674299483,76.78638386224537,0.21435148621486927,0.009500462576148033
17,1.8191316984034136,50.00245765459795,0.20000015663943832,2.5872283555827824e-07
18,5.297598404017747,50.00008375455718,0.2000016625547542,4.239044656961788e-09
19,1.1335475100467902,999.9815332656976,0.9999994298347162,0.0015737042606250723
20,2.9492735508056622,53.7579053226612,0.24530325213027715,0.11427090267333995
21,1.8073944379330935,50.00588093186713,0.22388942130211748,0.08817795207306318
22,4.452787570185281,50.000262893316744,0.2000004815467562,4.3514650216458506e-10
23,2.0725845175317335,53.387079989282824,0.23791836784513082,0.17609854123032576
24,4.522235892591078,999.9934921699232,0.9999958569524731,0.0005241997160370187
25,3.463750534936882,55.568806040824484,0.21860244006903456,0.05571987614156781
26,2.018986391287962,50.11537228161836,0.20494285577160126,0.07137964902493854
27,3.3066823942242207,50.00000014063438,0.20000000468903556,0.04989337255748873
28,2.1507936770324765,51.61150102547607,0.354682356974919,0.01693201104327967
29,4.054735655519399,999.8633700869041,0.9999922457033927,4.637429050174946e-05
30,4.287853244096662,88.60414211908733,0.20057677731693124,0.005186786856278908
31,1.3516364217232932,56.606988041900664,0.21357625775405942,0.0007807736538564151
32,1.9115041605853824,53.494121010704646,0.20812537374144047,5.240393149655298e-06
