,parBETA,parFC,parLP,parPCORR
0,5.647709362045896,999.9999960755641,0.9999999834261771,0.0031098174319351274
1,1.0000010226901819,999.9999949356962,0.9999999959063355,0.04012661875129772
2,2.1852742078390737,340.5773724176196,0.999999990946493,0.19999999481019506
3,1.000004716808067,999.999999745571,0.9999999965953684,0.006213893500603676
4,1.000003764488572,999.9999996381915,0.9999999976291793,0.02474183943833992
5,1.0000020153238531,999.9999937953106,0.9999999998135258,0.016319616239659412
6,1.0000003423486858,127.68638134568832,0.999999926654931,0.022470371475841865
7,3.5008962792930185,777.4349836060122,0.4116627729231477,2.545086498516935e-12
8,5.900162375358036,50.0,1.0,0.2
9,1.000000001526951,152.56262977307898,0.999999975066011,0.1997919480426776
10,5.999999961821781,72.81827807034054,0.9999999949674532,0.19999999921824027
11,1.0000010175861591,502.28954956260225,0.9999986328235841,0.013570410871962988
12,1.000000029430947,50.000000213360515,0.3715372614851367,0.1498703247715333
13,1.0000094130702566,999.9999232757255,0.9999997289318625,0.005054439377188663
14,1.032057707020712,50.000002129407555,0.6717882442139985,0.19999998793250048
15,1.0000426871124648,390.3691525304349,0.7912365565649107,0.06170613840717681
16,2.866566742823622,409.8592318326157,0.704843387188421,3.685540460785375e-11
17,1.0000000099194695,50.00000157145834,0.8743215917502549,0.03640448920581416
18,1.0000000094461114,50.00000386064088,0.3275949909946835,0.09188283387300808
19,1.0000000242141611,50.00000002654934,0.3072323237285452,0.09286586304362032
20,1.0000015941663682,163.60688904553803,0.9998809511387832,0.00045773781988317497
21,1.0000000780935685,50.00011997683686,0.6897615268271283,0.02306848644434009
22,1.0000593029965823,999.999997549714,0.9999999908295916,0.0017220008286887496
23,1.0000000858520528,159.500950216522,0.9999999785635666,0.17296118972793845
24,1.0000002039067317,181.88109377619793,0.9999999527890977,0.1743168257678242
25,1.0000227384459006,999.9999908269817,0.9999999876202692,0.0014308138940531117
26,4.1056431933186195,563.763900629327,0.689932315738935,1.8277115125514485e-09
27,1.0000000158605393,56.65962456073301,0.9999999657314333,0.023882857919344535
28,2.394320139921498,999.9991559564367,0.9999928944770894,8.60967547255953e-11
29,1.0000591473339397,999.9997200386597,0.9999999138806903,0.0002880465676184341
30,5.112158715375749,1000.0,1.0,0.0
31,1.0000019805790448,999.9999827029218,0.9999999205147436,0.005136295832668308
32,1.0000001743714955,50.00000436658928,0.7508979056843664,0.02429467891784237
