,parBETA,parFC,parLP,parPCORR,parK0,parUZL,parPERC0
0,1.0,673.2647761578162,0.5474242877377772,0.10613386752700135,0.20650170163275156,8.8077406388804,0.18682722500721263
1,1.0,235.53760021281394,0.9983210644616227,0.06329488566725705,0.3173407369370751,36.520980446245474,0.3414513765909723
2,1.047921772882435,795.1148339365669,0.4891073674232922,0.13086667390497303,0.6263361731508483,9.440545948290508,0.06068297755928209
3,1.0976226643145435,427.0331377211965,0.8228769225411962,0.07859672618095992,0.3045202385344117,17.046775675740605,0.0
4,2.1144338955827893,984.6652623417866,0.5986154762255502,0.08134161373339388,0.4703405925797175,3.571533026486043,0.0
5,1.0640793639424682,685.1581971283844,0.9430728537740484,0.06126618197092852,0.1331335214370501,9.499933664667212,0.0011982231305947319
6,1.019210777830729,253.34836923175266,0.9583915613057957,0.035585081447754525,0.6985537661630574,68.41602755727541,0.28684463129004406
7,3.7349818031744024,979.4471786047042,0.9124442888169448,0.16528387469329373,0.18390752891460807,2.5750803151278583,0.0
8,3.070670543042552,769.058438330142,0.6703186196566538,0.1187715442017168,0.45922554020056444,6.571507254721176,0.17103795768161048
9,1.0,139.948327296749,0.9335486257638863,0.17844288405812803,0.6092942859702766,8.615852658877927,0.8462081525618464
10,1.0016564250447255,808.1995051180379,0.693547994468427,0.07717282251912767,0.1916004319614234,10.58379920602321,0.0029021960510303216
11,2.000355189665993,781.6581258506473,0.9672702108576909,0.08867286939648246,0.14773273648925986,7.81214394788791,0.0
12,4.208643450439643,414.888807471201,0.9824076126434594,0.11208957849152178,0.13987065950793873,3.8868226662074257,0.0
13,1.2103306038510258,451.44498271382207,0.6695409335389442,0.0822798485579905,0.22274544932853582,11.271934715250213,0.11592483290309417
14,4.919014265355092,627.3956450489372,0.6645664772375207,0.12324953729718433,0.19297531661929804,4.78171007980686,0.0
15,4.303140581481178,470.694018503063,0.7480192013556706,0.19551388636761033,0.6139126736143572,10.740343502863682,0.0
16,4.211442230037879,564.0579993361983,0.5723933070781748,0.020874075714211137,0.5165795509872525,11.396942310230475,0.0
17,3.4315160384517354,478.8889854757039,0.4981882031166444,0.15493974029022833,0.5151295503728883,10.517017347915337,0.06744176519848061
18,1.0,115.80690854328331,0.8669679629432047,0.10412460320548504,0.6775747603427804,44.09862804585239,0.9301979281761007
19,1.103206610803946,721.0549165717064,0.9160400028343488,0.060385273044468724,0.32340577661066533,22.578212611727732,0.02081852499263113
20,1.057267669737834,968.4636898573473,0.7211103810759952,0.0761768388062883,0.2645508621305824,5.586976864832774,0.2425276162104529
21,1.6680211586425122,848.0624038841918,0.6941077596847947,0.08456736568051405,0.17007410414194485,6.148271798030262,0.0006946057519538447
22,5.152766337622733,531.4928630342089,0.8923148305363509,0.08357572524383435,0.4723611759197789,3.3413754737759738,0.028825535670052478
23,1.5112608288514737,477.9047493627741,0.393296086083679,0.1606788890202833,0.5513928434144586,8.549621294609459,0.0
24,1.0,123.04096148752366,0.9576881695523388,0.18656870849763468,0.416376168216273,7.4902590302085255,0.06651018886665226
25,1.002894812484457,957.8933630167923,0.7714493298362091,0.024914199487863945,0.13252715793075676,11.81092886703077,0.02906432393283135
26,2.8620954895655903,479.6942458799572,0.6625996065844072,0.18135769460791315,0.6962924616010695,7.228440022460883,0.36845552129950615
27,1.1472010992577897,899.5474409713029,0.6969294100362114,0.08582619360945597,0.45866901728627646,10.995542280902184,0.3271179903521146
28,1.8181433704140249,872.6298521362191,0.8323018254657107,0.17083058308652244,0.24686917082382573,12.372643308059137,0.0657094554135202
29,1.0,501.599072857481,0.9329312166537741,0.043915765162048946,0.19916429980527153,27.898229346292418,0.09137592864694151
30,4.229490240616802,692.3170338847945,0.2557748567893763,0.0018022757120654763,0.5896046423267787,8.187735126065931,0.03813988288981577
31,5.295897232919493,992.016759811295,0.9932951788888832,0.07347048851684278,0.36352183194490295,5.705376908164116,0.0
32,5.5262293591872735,730.3622408040587,0.7284770717544408,0.1281803407325816,0.16569691829574795,91.44338643769692,0.06589919001661754
