date,09040231九隆(3),07220221合興(2),07220231合興(3),09200221大溝(2),07140131好修(3),09050121宏崙(2),09190132宜梧(3),07060141文昌(4),09180341明德(4),09180441東光(4),09070131東和(3),10050131東榮(3),10090131東石(3),07010221東芳(2),09200121水林(2),07020131洛津(3),09160131海園(3),09130321海豐(2),09110131港後(3),09110141港後(4),07120121田中(2),07210121田尾(2),09180131箔子(3),07040141線西(4),09080241舊庄(4),09010132虎溪(3),09190221金湖(2)
2000-01-01 00:00:00,14.47958333,9.5275,8.585416667,-21.37791667,-1.100833333,1.28375,-21.92666667,-4.355,-12.06125,-8.495416667,29.72166667,-3.162083333,-18.21083333,-1.20625,-15.70666667,-4.63625,-15.68458333,-25.05397871,6.800416667,6.7325,34.98083333,15.90041667,-14.1025,-2.56625,3.11,23.56416667,-20.74583333
2000-01-02 00:00:00,14.44166667,9.47,8.572083333,-21.38166667,-1.10875,1.277916667,-21.9725,-4.344583333,-12.02333333,-8.4925,29.71416667,-2.909583333,-18.24125,-1.17875,-15.76125,-4.642083333,-15.47791667,-25.23554617,6.793333333,6.7275,34.95,15.88375,-14.02083333,-2.559166667,3.11,23.585,-21.1275
2000-01-03 00:00:00,14.41541667,9.489166667,8.5575,-21.41666667,-1.110416667,1.274166667,-21.88083333,-4.337083333,-11.99625,-8.48875,29.70333333,-3.3975,-18.27541667,-1.146666667,-15.74958333,-4.608333333,-15.275,-25.34452641,6.770833333,6.70625,34.91125,15.86708333,-13.95208333,-2.538333333,3.11,23.59291667,-20.895
2000-01-04 00:00:00,14.40875,9.491666667,8.545,-21.41833333,-1.1025,1.265833333,-21.64666667,-4.321666667,-11.95916667,-8.484583333,29.695,-3.966666667,-18.21083333,-1.154166667,-15.6625,-4.590833333,-15.34333333,-25.38089798,6.755,6.692916667,34.87,15.85375,-13.92083333,-2.526666667,3.11,23.59541667,-20.485
2000-01-05 00:00:00,14.42208333,9.478333333,8.54,-21.3475,-1.100833333,1.2625,-21.42916667,-4.297916667,-11.90875,-8.482916667,29.69125,-4.324583333,-18.24125,-1.170833333,-15.60916667,-4.5725,-15.04791667,-25.37441668,6.744166667,6.66875,34.83125,15.83958333,-13.87125,-2.529583333,3.11,23.6075,-20.14583333
2000-01-06 00:00:00,14.41333333,9.475,8.530416667,-21.28458333,-1.10625,1.275,-21.3725,-4.282083333,-11.86875,-8.49625,29.68625,-4.43375,-18.27333333,-1.190833333,-15.60875,-4.595,-14.99125,-25.31750883,6.7375,6.650416667,34.7925,15.81583333,-13.84208333,-2.522083333,3.252916667,23.60916667,-20.20166667
2000-01-07 00:00:00,14.37458333,9.46125,8.51375,-21.25166667,-1.11375,1.285833333,-21.23541667,-4.270416667,-11.83166667,-8.504583333,29.66666667,-4.430833333,-18.17708333,-1.215416667,-15.64625,-4.66,-14.98375,-25.34660806,6.712083333,6.631666667,34.75,15.79,-13.81041667,-2.50375,3.37,23.60208333,-19.95666667
2000-01-08 00:00:00,14.35458333,9.465833333,8.500833333,-21.20916667,-1.126666667,1.2925,-21.15708333,-4.27,-11.78541667,-8.51625,29.6525,-4.410416667,-18.11583333,-1.241666667,-15.63125,-4.697916667,-15.00875,-25.41308765,6.690416667,6.6125,34.71041667,15.76833333,-13.7675,-2.519583333,3.37,23.595,-19.82166667
2000-01-09 00:00:00,14.3675,9.4575,8.488333333,-21.1975,-1.146666667,1.295833333,-21.39833333,-4.212083333,-11.74666667,-8.52875,29.64166667,-3.876666667,-18.08583333,-1.24875,-15.56333333,-4.62,-14.95666667,-25.45946977,6.675,6.597916667,34.67875,15.74333333,-13.70625,-2.536666667,3.37,23.58,-20.01458333
2000-01-10 00:00:00,14.37375,9.441666667,8.472916667,-21.21958333,-1.152083333,1.28875,-21.67416667,-4.2675,-11.73333333,-8.542083333,29.6225,-3.797083333,-18,-1.232083333,-15.5825,-4.617083333,-15.04041667,-25.49603688,6.667916667,6.585,34.63791667,15.71875,-13.71208333,-2.53875,3.37,23.55333333,-20.34916667
2000-01-11 00:00:00,14.34125,9.431666667,8.4625,-21.22583333,-1.143333333,1.28,-21.40833333,-4.267916667,-11.70958333,-8.555416667,29.59666667,-4.216666667,-17.95833333,-1.241666667,-15.60458333,-4.654166667,-14.85625,-25.50187863,6.650833333,6.571666667,34.60041667,15.695,-13.67333333,-2.5475,3.37,23.49166667,-19.89166667
2000-01-12 00:00:00,14.35541667,9.420416667,8.455833333,-21.20208333,-1.124583333,1.273333333,-21.18708333,-4.25625,-11.67708333,-8.569166667,29.54041667,-4.490833333,-17.94208333,-1.264166667,-15.53458333,-4.631666667,-14.87583333,-25.47967306,6.636666667,6.559583333,34.56291667,15.67458333,-13.665,-2.558333333,3.37,23.40166667,-19.63875
2000-01-13 00:00:00,14.31291667,9.40375,8.440416667,-21.15083333,-1.1225,1.254583333,-21.13666667,-4.202083333,-11.65,-8.58375,29.46291667,-4.915,-17.92583333,-1.29125,-15.51125,-4.665833333,-15.04041667,-25.52198666,6.6275,6.549583333,34.52333333,15.65583333,-13.64416667,-2.56,3.358333333,23.31041667,-19.78041667
2000-01-14 00:00:00,14.30083333,9.385833333,8.425833333,-21.11916667,-1.12625,1.235833333,-21.22958333,-4.2475,-11.62041667,-8.60375,29.38375,-5.452083333,-17.91041667,-1.315,-15.49333333,-4.698333333,-14.88541667,-25.56121737,6.612083333,6.539583333,34.49208333,15.63916667,-13.64208333,-2.565416667,3.202916667,23.22125,-19.61333333
2000-01-15 00:00:00,14.28,9.373333333,8.414583333,-21.09625,-1.129166667,1.222083333,-21.14208333,-4.25,-11.59666667,-8.623333333,29.3125,-5.57875,-17.92875,-1.32625,-15.48291667,-4.719583333,-15.00583333,-25.55848031,6.609166667,6.53875,34.455,15.63166667,-13.62833333,-2.58375,3.13,23.13333333,-19.61833333
2000-01-16 00:00:00,14.28,9.363333333,8.40375,-21.08333333,-1.134583333,1.211666667,-21.015,-4.25,-11.56583333,-8.645833333,29.23875,-6.105416667,-17.97166667,-1.340416667,-15.525,-4.73875,-14.57375,-25.42071184,6.60125,6.525,34.42083333,15.60333333,-13.57833333,-2.596666667,3.008333333,23.05625,-19.79166667
2000-01-17 00:00:00,14.24125,9.341666667,8.38625,-21.10166667,-1.152916667,1.186666667,-21.05125,-4.259166667,-11.55166667,-8.669166667,29.16041667,-7.035,-17.94166667,-1.32875,-15.54541667,-4.7725,-14.64375,-25.34953012,6.595416667,6.521666667,34.38375,15.57541667,-13.54958333,-2.592083333,2.8475,22.98,-19.94875
2000-01-18 00:00:00,14.15583333,9.33375,8.36875,-21.10916667,-1.16625,1.1525,-20.89666667,-4.262916667,-11.52875,-8.69625,29.06458333,-7.505833333,-17.90541667,-1.339583333,-15.47208333,-4.709583333,-14.52833333,-25.34189642,6.577083333,6.506666667,34.34291667,15.54708333,-13.51833333,-2.58375,2.545833333,22.87875,-19.65041667
2000-01-19 00:00:00,14.09916667,9.32375,8.354166667,-21.07541667,-1.15625,1.11375,-20.88833333,-4.235833333,-11.50375,-8.710416667,28.96541667,-7.67125,-17.89416667,-1.372916667,-15.50833333,-4.640416667,-16.27958333,-25.45558659,6.544583333,6.4775,34.3075,15.52541667,-13.515,-2.585833333,2.09625,22.77083333,-19.7525
2000-01-20 00:00:00,14.11208333,9.30375,8.340833333,-21.0725,-1.152916667,1.0725,-20.85,-4.225,-11.47916667,-8.728333333,28.86166667,-7.85625,-17.8525,-1.408333333,-15.52625,-4.664583333,-18.0325,-25.6002929,6.535833333,6.467083333,34.26875,15.50333333,-13.50083333,-2.5875,1.2825,22.66875,-20.115
2000-01-21 00:00:00,14.10625,9.27625,8.329166667,-21.07916667,-1.15875,1.033333333,-20.89791667,-4.234166667,-11.47625,-8.754166667,28.73166667,-8.326666667,-17.82083333,-1.429583333,-15.56625,-4.675416667,-17.57208333,-25.68206567,6.530833333,6.4575,34.23166667,15.48291667,-13.51458333,-2.601666667,0.655416667,22.55375,-20.11166667
2000-01-22 00:00:00,14.08083333,9.260416667,8.323333333,-21.0625,-1.16125,0.994583333,-21.00666667,-4.231666667,-11.48333333,-8.779166667,28.61666667,-8.67625,-17.80333333,-1.431666667,-15.63291667,-4.677083333,-16.41083333,-25.69623637,6.51875,6.440416667,34.19958333,15.47416667,-13.52416667,-2.628333333,0.339166667,22.42958333,-19.95541667
2000-01-23 00:00:00,14.04791667,9.24875,8.314583333,-21.06791667,-1.17125,0.950416667,-21.2325,-4.245,-11.50333333,-8.810833333,28.50625,-8.350833333,-17.80291667,-1.419583333,-15.69291667,-4.699583333,-15.77125,-25.74772478,6.509166667,6.42875,34.17083333,15.45958333,-13.55583333,-2.648333333,-0.26625,22.31125,-20.42916667
2000-01-24 00:00:00,14.00916667,9.219583333,8.302083333,-21.17,-1.187083333,0.889583333,-21.51208333,-4.240416667,-11.52458333,-8.845833333,28.39291667,-8.510833333,-17.76958333,-1.402083333,-15.69291667,-4.683333333,-15.36458333,-25.7329871,6.507083333,6.42125,34.13333333,15.43333333,-13.56708333,-2.647916667,-0.69,22.18125,-20.63833333
2000-01-25 00:00:00,13.90291667,9.20625,8.292916667,-21.2025,-1.188333333,0.8175,-21.26166667,-4.0825,-11.52666667,-8.881666667,28.27,-9.209166667,-17.76375,-1.406666667,-15.66916667,-4.661666667,-14.85125,-25.78763228,6.48125,6.404166667,34.10375,15.4125,-13.51416667,-2.625416667,-1.0075,22.04708333,-20.05
2000-01-26 00:00:00,13.84958333,9.204583333,8.27875,-21.20666667,-1.170833333,0.737083333,-21.39583333,-4.051666667,-11.50958333,-8.9175,28.15916667,-9.644166667,-17.74791667,-1.418333333,-15.68833333,-4.663333333,-16.14875,-25.85869928,6.465,6.395,34.07041667,15.39666667,-13.41083333,-2.624583333,-1.042916667,21.94083333,-20.07041667
2000-01-27 00:00:00,13.83583333,9.184583333,8.2625,-21.18375,-1.164166667,0.667916667,-21.30833333,-4.0425,-11.49375,-8.952916667,28.07375,-10.02125,-17.69791667,-1.4275,-15.68,-4.680416667,-18.0925,-25.76657348,6.4625,6.389166667,34.03291667,15.37791667,-13.37416667,-2.64625,-1.297083333,21.85416667,-20.54
2000-01-28 00:00:00,13.82583333,9.161666667,8.252916667,-21.13416667,-1.170416667,0.607916667,-21.36458333,-4.03375,-11.49458333,-8.98625,28.00125,-10.26958333,-17.64,-1.435,-15.74833333,-4.71,-18.64541667,-25.78174827,6.447083333,6.371666667,33.99583333,15.35708333,-13.41041667,-2.672083333,-1.580833333,21.7875,-20.77583333
2000-01-29 00:00:00,13.77791667,9.144166667,8.235416667,-21.12416667,-1.174583333,0.529166667,-21.41041667,-4.122916667,-11.50208333,-9.05625,27.92625,-10.30708333,-17.66458333,-1.452083333,-15.83375,-4.74,-16.92958333,-25.43705368,6.414583333,6.342083333,33.95583333,15.33791667,-13.47541667,-2.680833333,-1.969166667,21.72875,-20.34
2000-01-30 00:00:00,13.72125,9.122083333,8.215833333,-21.16958333,-1.197083333,0.455,-21.575,-4.252083333,-11.515,-9.09875,27.87041667,-10.61208333,-17.68375,-1.469166667,-15.97833333,-4.724166667,-16.12583333,-25.40666616,6.381666667,6.31125,33.925,15.31958333,-13.51583333,-2.692916667,-2.444166667,21.6825,-20.32208333
2000-01-31 00:00:00,13.69166667,9.112916667,8.2025,-21.24541667,-1.204166667,0.39375,-21.63375,-4.26875,-11.52728494,-9.14625,27.82208333,-11.07416667,-17.65708333,-1.44875,-15.96375,-4.717083333,-16.14100204,-25.39668535,6.3675,6.295,33.89333333,15.31625,-13.51666667,-2.72375,-2.47875,21.63916667,-20.14916667
2000-02-01 00:00:00,13.655,9.104166667,8.19125,-21.25708333,-1.22375,0.329166667,-21.46125,-4.295833333,-11.51994329,-9.200833333,27.775,-11.16541667,-17.59708333,-1.45625,-16.09,-4.740416667,-15.83083333,-25.33673153,6.350833333,6.276666667,33.85916667,15.3075,-13.44,-2.7425,-2.5175,21.60083333,-19.76916667
2000-02-02 00:00:00,13.6175,9.097083333,8.18,-21.39625,-1.249166667,0.2525,-21.43916667,-4.30625,-11.50416667,-9.238333333,27.72291667,-11.10791667,-17.54458333,-1.470833333,-16.1175,-4.760833333,-15.29,-25.36911607,6.327916667,6.256106529,33.82375,15.29541667,-13.36875,-2.753333333,-2.900416667,21.56875,-19.3025
2000-02-03 00:00:00,13.58208333,9.03625,8.169583333,-21.61875,-1.265,0.170833333,-21.49416667,-4.306666667,-11.505,-9.255416667,27.69416667,-10.91791667,-17.54125,-1.478333333,-16.1775,-4.747916667,-14.78,-25.36398069,6.29625,6.226292624,33.79125,15.28083333,-13.30375,-2.754583333,-2.930416667,21.53291667,-18.99875
2000-02-04 00:00:00,13.55083333,9.052083333,8.15625,-21.78916667,-1.27,0.086666667,-21.6725,-4.3,-11.49291667,-9.28875,27.63833333,-10.89541667,-17.57416667,-1.4625,-16.22958333,-4.75125,-14.32,-25.19326799,6.26625,6.20162436,33.75958333,15.26708333,-13.26958333,-2.750833333,-3.266666667,21.4825,-18.84958333
2000-02-05 00:00:00,13.46333333,9.1,8.135416667,-22.28583333,-1.28125,-0.000833333,-21.87166667,-4.302083333,-11.47,-9.3425,27.56541667,-10.77375,-17.54833333,-1.4275,-16.33833333,-4.743333333,-13.87583333,-24.93948013,6.227916667,6.165385637,33.73208333,15.245,-13.24958333,-2.727083333,-3.28,21.40333333,-18.79083333
2000-02-06 00:00:00,13.44291667,9.114166667,8.122916667,-22.51875,-1.260833333,-0.075416667,-21.99958333,-4.287916667,-11.44416667,-9.352916667,27.49583333,-10.30916667,-17.51041667,-1.370416667,-16.42,-4.66375,-13.62708333,-24.78723514,6.198333333,6.139831831,33.7075,15.22916667,-13.1875,-2.689166667,-3.76125,21.34125,-18.68791667
2000-02-07 00:00:00,13.35625,9.121666667,8.110416667,-22.64416667,-1.232083333,-0.129097761,-22.20583333,-4.216666667,-11.42458333,-9.343651883,27.42083333,-10.38333333,-17.535,-1.315416667,-16.5,-4.582083333,-13.69833333,-24.76884402,6.161666667,6.105750862,33.67666667,15.21416667,-13.14541667,-2.634166667,-4.885416667,21.28333333,-18.76666667
2000-02-08 00:00:00,13.28916667,9.12125,8.095,-22.96375,-1.199583333,-0.213545052,-22.38791667,-4.082083333,-11.41041667,-9.41165759,27.5225,-11.1,-17.59208333,-1.270833333,-16.55375,-4.595,-13.71041667,-24.8178196,6.121666667,6.068080001,33.64375,15.20541667,-13.15416667,-2.585,-5.46375,21.22,-18.60208333
2000-02-09 00:00:00,13.24333333,9.090416667,8.082083333,-23.11833333,-1.16625,-0.234583333,-22.4875,-4.203333333,-11.40458333,-9.482916667,27.33041667,-12.39958333,-17.57333333,-1.243333333,-16.6,-4.5725,-14.17625,-25.23883791,6.1075,6.0442122,33.61458333,15.20458333,-13.14583333,-2.53875,-5.40625,21.1575,-18.76916667
2000-02-10 00:00:00,13.24166667,8.9875,8.08,-23.79166667,-1.129583333,-0.299583333,-22.7325,-4.17,-11.38,-9.532083333,27.18,-12.50291667,-17.57625,-1.230416667,-16.60958333,-4.535833333,-14.46,-25.48316629,6.085416667,6.029560779,33.58125,15.20833333,-13.10875,-2.516666667,-5.51375,21.08125,-18.93666667
2000-02-11 00:00:00,13.24416667,8.97375,8.070416667,-24.08416667,-1.099583333,-0.348333333,-23.165,-4.149166667,-11.34708333,-9.575,27.0925,-12.65,-17.58791667,-1.245,-16.68541667,-4.5375,-14.41,-25.60777489,6.07,6.007741516,33.54958333,15.20875,-13.08791667,-2.511666667,-5.43125,20.995,-18.79583333
2000-02-12 00:00:00,13.23416667,9.035,8.06375,-24.41416667,-1.0725,-0.3925,-23.62291667,-4.124166667,-11.31833333,-9.57625,27.01166667,-12.62333333,-17.59833333,-1.26,-16.77625,-4.487916667,-14.32291667,-26.04285017,6.0575,5.998336561,33.52,15.20708333,-13.04875,-2.508333333,-5.568333333,20.92083333,-19.01041667
2000-02-13 00:00:00,13.2025,9.0425,8.06125,-24.69875,-1.065,-0.4425,-24.1375,-4.085,-11.30666667,-9.58,26.93125,-12.27958333,-17.58041667,-1.27,-16.81458333,-4.452916667,-14.58833333,-26.53513099,6.032083333,5.971450277,33.49166667,15.19875,-13.00541667,-2.51125,-5.518333333,20.82958333,-19.76041667
2000-02-14 00:00:00,13.14583333,9.04,8.059166667,-25.00583333,-1.065833333,-0.49875,-24.70791667,-3.9775,-11.30416667,-9.5925,26.84916667,-12.67458333,-17.5725,-1.271666667,-16.81625,-4.428333333,-14.16083333,-26.65404852,5.997083333,5.93920522,33.46291667,15.18375,-13.03208333,-2.503333333,-5.374166667,20.74916667,-19.8075
2000-02-15 00:00:00,13.0675,9.029166667,8.046666667,-25.42166667,-1.066666667,-0.56375,-25.28083333,-4.039166667,-11.31125,-9.609583333,26.75583333,-12.98166667,-17.62875,-1.30375,-16.92041667,-4.427916667,-14.32041667,-26.90577792,5.96375,5.907455543,33.42541667,15.15375,-13.05583333,-2.489583333,-5.58,20.64833333,-19.36708333
2000-02-16 00:00:00,12.99625,9.022083333,8.042916667,-25.77708333,-1.064166667,-0.618333333,-25.70125,-4.045416667,-11.31083333,-9.637916667,26.67625,-13.36625,-17.66375,-1.335416667,-17.04875,-4.4575,-14.62791667,-27.12616143,5.93,5.87564595,33.39625,15.13541667,-13.02291667,-2.506666667,-5.714166667,20.54166667,-19.33625
2000-02-17 00:00:00,12.96458333,8.995416667,8.0375,-25.68875,-1.079166667,-0.662083333,-26.0125,-4.110833333,-11.31875,-9.67125,26.59125,-13.63958333,-17.73041667,-1.371666667,-17.16958333,-4.541666667,-14.66,-27.26395202,5.900833333,5.847607598,33.36416667,15.115,-13.02666667,-2.515416667,-5.549583333,20.44125,-19.42041667
2000-02-18 00:00:00,12.97958333,8.986666667,8.037083333,-25.80083333,-1.105,-0.700833333,-26.2675,-4.131666667,-11.3175,-9.698333333,26.51666667,-13.4725,-17.76666667,-1.403333333,-17.33541667,-4.529166667,-14.44375,-27.34293299,5.887916667,5.829639608,33.34166667,15.10583333,-13.00916667,-2.55,-5.395833333,20.35625,-19.42541667
2000-02-19 00:00:00,13.025,8.985416667,8.042083333,-25.98833333,-1.138333333,-0.735,-26.59208333,-4.15625,-11.31375,-9.717083333,26.45583333,-13.28666667,-17.79708333,-1.45875,-17.38708333,-4.580416667,-14.41083333,-27.16051903,5.8775,5.819577963,33.32625,15.10666667,-12.98291667,-2.557083333,-5.149166667,20.29333333,-19.77416667
2000-02-20 00:00:00,12.92041667,8.98,8.03375,-26.10541667,-1.164583333,-0.7825,-27.06875,-4.092083333,-11.32791667,-9.74125,26.38916667,-13.1425,-17.88291667,-1.535416667,-17.49041667,-4.584166667,-14.11166667,-26.90273311,5.83125,5.779482716,33.30375,15.105,-13.00041667,-2.535,-4.809166667,20.23291667,-20.40458333
2000-02-21 00:00:00,12.83625,8.994583333,8.033333333,-26.16208333,-1.170416667,-0.821666667,-27.06,-3.974583333,-11.3325,-9.756666667,26.38833333,-12.79708333,-18.10625,-1.590416667,-17.57833333,-4.57125,-13.72041667,-26.65479514,5.800416667,5.756217357,33.30041667,15.10416667,-13.01916667,-2.512083333,-4.37875,20.21583333,-20.37833333
2000-02-22 00:00:00,12.84833333,8.989583333,8.0375,-25.93583333,-1.171666667,-0.837916667,-27.01541667,-3.94875,-11.31,-9.757916667,26.43083333,-12.49458333,-18.2175,-1.62625,-17.63541667,-4.58125,-13.24041667,-26.33899004,5.789166667,5.744245918,33.29708333,15.10333333,-12.94375,-2.524583333,-3.915833333,20.26208333,-19.9
2000-02-23 00:00:00,12.81833333,8.99,8.034583333,-25.95625,-1.164166667,-0.85125,-26.88458333,-3.96625,-11.275,-9.752083333,26.48375,-12.16208333,-18.18041667,-1.64375,-17.72375,-4.566666667,-13.0625,-26.0149331,5.762083333,5.718044136,33.29375,15.10208333,-12.90791667,-2.517916667,-3.440833333,20.34583333,-19.53916667
2000-02-24 00:00:00,12.83666667,8.979166667,8.024166667,-25.94291667,-1.17125,-0.860416667,-26.86833333,-3.920416667,-11.24125,-9.747083333,26.525,-11.85041667,-18.22208333,-1.667083333,-17.78458333,-4.572916667,-12.78875,-25.57835922,5.75,5.706829466,33.28708333,15.09083333,-12.8975,-2.517916667,-3.210416667,20.43416667,-19.06166667
2000-02-25 00:00:00,12.83666667,8.994166667,8.0275,-25.72208333,-1.1625,-0.841666667,-26.7075,-3.913333333,-11.20291667,-9.734166667,26.57083333,-11.19833333,-18.26833333,-1.68875,-17.85375,-4.558333333,-12.64625,-25.29223448,5.7475,5.704410331,33.28791667,15.0875,-12.89,-2.5125,-2.895,20.51416667,-18.90208333
2000-02-26 00:00:00,12.81833333,9.007916667,8.020833333,-25.56625,-1.169583333,-0.808333333,-26.3475,-3.885,-11.16833333,-9.719166667,26.605,-10.32583333,-18.29958333,-1.702916667,-17.82833333,-4.542916667,-12.50083333,-25.09070068,5.73,5.686247852,33.28333333,15.0725,-12.84666667,-2.514166667,-2.644166667,20.58416667,-18.89625
2000-02-27 00:00:00,12.85625,8.983333333,8.014583333,-25.57166667,-1.16125,-0.786666667,-26.37833333,-3.866666667,-11.14166667,-9.7025,26.64625,-9.84625,-18.26791667,-1.68,-17.9025,-4.53,-13.2575,-25.14800904,5.712916667,5.667050691,33.28666667,15.06041667,-12.75458333,-2.527916667,-2.433333333,20.64958333,-19.53041667
2000-02-28 00:00:00,12.8625,8.97625,8.004166667,-25.555,-1.147083333,-0.7775,-26.35291667,-3.844166667,-11.1225,-9.682083333,26.6875,-9.975833333,-18.27833333,-1.62375,-18.0025,-4.52625,-12.98208333,-25.09664558,5.689166667,5.649116301,33.28791667,15.05333333,-12.78125,-2.521666667,-2.315833333,20.71375,-19.85458333
2000-02-29 00:00:00,12.88833333,8.993333333,7.995833333,-25.58708333,-1.133333333,-0.775,-26.28083333,-3.892916667,-11.11041667,-9.66375,26.72,-10.17625,-18.36291667,-1.616666667,-17.9925,-4.491666667,-12.75916667,-25.07680593,5.68125,5.629575815,33.28541667,15.04166667,-12.83375,-2.511666667,-2.258333333,20.75166667,-19.69125
2000-03-01 00:00:00,12.92166667,8.9975,7.992083333,-25.63083333,-1.123333333,-0.774583333,-26.33208333,-3.96375,-11.10958333,-9.663333333,26.72166667,-10.18125,-18.49916667,-1.680833333,-18.00875,-4.445833333,-12.74,-25.02204709,5.68625,5.629166667,33.2825,15.0375,-12.81416667,-2.597083333,-2.2525,20.80208333,-19.40625
2000-03-02 00:00:00,12.96041667,9.00375,7.990833333,-25.65958333,-1.1175,-0.7575,-27.11541667,-3.905,-11.08,-9.652083333,26.75416667,-10.25333333,-18.45541667,-1.73125,-18.08166667,-4.386666667,-12.35791667,-24.96648259,5.7025,5.637916667,33.28166667,15.03541667,-12.74458333,-2.6,-2.06625,20.86708333,-19.13625
2000-03-03 00:00:00,13.01625,8.9975,7.9875,-25.62125,-1.106666667,-0.727916667,-27.68125,-3.842916667,-11.01083333,-9.635833333,26.78416667,-10.27458333,-18.44875,-1.802916667,-18.14166667,-4.39625,-11.86083333,-24.93189111,5.707083333,5.648333333,33.27666667,15.03208333,-12.68208333,-2.598333333,-2.230416667,20.90208333,-19.04041667
2000-03-04 00:00:00,13.10458333,8.984583333,7.985,-25.65791667,-1.1075,-0.704583333,-27.81791667,-3.890833333,-10.95666667,-9.636666667,26.80958333,-10.22166667,-18.47125,-1.897083333,-18.14375,-4.393333333,-11.74541667,-24.94396561,5.717916667,5.650833333,33.27541667,15.03,-12.70541667,-2.597083333,-2.00875,20.905,-19.13708333
2000-03-05 00:00:00,13.08083333,8.975,7.980416667,-25.74708333,-1.1175,-0.689166667,-28.02041667,-3.8925,-10.94791667,-9.67625,26.80875,-10.18166667,-18.54791667,-1.988333333,-18.19916667,-4.42,-12.04791667,-25.13573582,5.71875,5.647083333,33.27083333,15.02333333,-12.75,-2.594583333,-1.987916667,20.86666667,-19.62541667
2000-03-06 00:00:00,13.06833333,8.974166667,7.967083333,-26.24,-1.151666667,-0.675416667,-28.25375,-3.902083333,-10.94875,-9.709166667,26.74666667,-9.839166667,-18.56583333,-2.072083333,-18.29666667,-4.454166667,-11.77333333,-25.30237875,5.720833333,5.64625,33.25875,15.01166667,-12.87291667,-2.58125,-2.539166667,20.77791667,-20.16291667
2000-03-07 00:00:00,13.03625,8.965416667,7.952916667,-26.56333333,-1.188333333,-0.663333333,-26.95375,-3.909166667,-10.95,-9.745416667,26.6125,-9.86625,-18.6475,-2.162083333,-18.35416667,-4.492916667,-11.68,-24.96541991,5.7125,5.63375,33.24583333,14.99416667,-13.06166667,-2.5775,-3.074166667,20.69583333,-20.1025
2000-03-08 00:00:00,12.98666667,8.95625,7.937916667,-26.84791667,-1.23,-0.66875,-27.11541667,-3.91,-10.95791667,-9.774166667,26.47625,-10.04291667,-18.665,-2.245,-18.39666667,-4.503333333,-11.9625,-24.61297274,5.702916667,5.62375,33.23708333,14.97666667,-13.11666667,-2.580416667,-3.294166667,20.60333333,-20.03208333
2000-03-09 00:00:00,12.97625,8.95,7.923333333,-26.95208333,-1.26625,-0.688333333,-27.68125,-3.939166667,-10.97083333,-9.79875,26.39166667,-10.35875,-18.70541667,-2.315416667,-18.51666667,-4.587083333,-12.06416667,-24.32202774,5.697916667,5.616666667,33.22958333,14.96083333,-13.1125,-2.587083333,-3.527916667,20.49958333,-19.9725
2000-03-10 00:00:00,12.92416667,8.947083333,7.918333333,-27.13958333,-1.29875,-0.695833333,-27.81791667,-3.96,-10.965,-9.82625,26.32,-10.54208333,-18.80875,-2.355416667,-18.61166667,-4.628333333,-12.00541667,-23.97649263,5.69,5.610416667,33.22833333,14.9675,-13.07875,-2.627916667,-3.559166667,20.4075,-19.97333333
2000-03-11 00:00:00,12.93666667,8.944583333,7.92125,-27.17041667,-1.322083333,-0.699583333,-28.02041667,-3.82125,-10.95375,-9.842916667,26.28041667,-10.62791667,-18.78291667,-2.353333333,-18.62208333,-4.672916667,-12.38,-23.53584875,5.679583333,5.599166667,33.23041667,14.96916667,-13.10166667,-2.66875,-3.5075,20.35708333,-20.50375
2000-03-12 00:00:00,12.86166667,8.931666667,7.917083333,-26.78458333,-1.340416667,-0.710416667,-28.32208333,-3.81,-10.96291667,-9.843333333,26.2625,-10.19875,-18.84125,-2.30625,-18.79125,-4.74375,-12.37,-22.95195132,5.660416667,5.576666667,33.23041667,14.9625,-13.24541667,-2.688333333,-3.161666667,20.32958333,-21.56083333
2000-03-13 00:00:00,12.82291667,8.90625,7.9075,-26.46083333,-1.35375,-0.72125,-28.24125,-3.804166667,-10.97916667,-9.836666667,26.30166667,-9.985833333,-18.89916667,-2.225416667,-18.8425,-4.721666667,-11.9875,-22.37693069,5.629166667,5.54375,33.23541667,14.94125,-13.3275,-2.68,-2.797916667,20.33541667,-21.7225
2000-03-14 00:00:00,12.83958333,8.900416667,7.9,-26.46833333,-1.349583333,-0.72625,-27.84625,-3.795,-10.99833333,-9.835416667,26.33333333,-10.08458333,-18.93333333,-2.168333333,-18.88375,-4.69125,-12.05958333,-21.83479461,5.62375,5.54,33.23583333,14.92,-13.32625,-2.68375,-2.738333333,20.35083333,-21.13458333
2000-03-15 00:00:00,12.89083333,8.89,7.894166667,-26.52541667,-1.335,-0.727083333,-27.7775,-3.899583333,-11.01375,-9.82625,26.35916667,-10.01208333,-19.05208333,-2.12875,-18.90083333,-4.671666667,-12.17125,-21.32036765,5.637916667,5.55625,33.2375,14.90958333,-13.38625,-2.689583333,-2.55875,20.365,-21.20125
2000-03-16 00:00:00,12.92,8.87375,7.882083333,-26.835,-1.329583333,-0.73625,-27.7175,-3.989583333,-11.04291667,-9.825416667,26.3625,-9.942083333,-19.06208333,-2.10375,-18.90458333,-4.65,-12.41166667,-21.00541719,5.653333333,5.569583333,33.23458333,14.89583333,-13.46208333,-2.682916667,-2.614166667,20.36541667,-21.37291667
