date,10040121三和(2),09090121六合(2),09080111嘉興(1),09200211大溝(1),07140111好修(1),07140121好修(2),10070121安和(2),10070131安和(3),09070221崁腳(2),07060121文昌(2),07060131文昌(3),09180321明德(2),09180331明德(3),09180421東光(2),09180431東光(3),10050121東榮(2),10090111東石(1),10090121東石(2),07010211東芳(1),09200111水林(1),07020121洛津(2),09160121海園(2),09130311海豐(1),09110111港後(1),09110121港後(2),09020121溫厝(2),09200311瓊埔(1),09200321瓊埔(2),09150121田洋(2),09180121箔子(2),07040121線西(2),07040131線西(3),09130211興化(1),09080221舊庄(2),09080231舊庄(3),07080121花壇(2),07080131花壇(3),09030221芳草(2),09180211蔡厝(1),09180221蔡厝(2),09030121虎尾(2),09010122虎溪(2),09120121豐榮(2),09120131豐榮(3),07200121趙甲(2),09190211金湖(1)
2000-01-01 00:00:00,14.40416667,38.39291667,15.61791667,-17.63458333,2.907916667,0.52125,-6.302916667,-9.219583333,55.49625,-2.525,-3.68125,-11.41416667,-11.84083333,-7.4575,-7.640416667,-2.550833333,-24.265,-26.46875,-0.6225,-14.19791667,-5.024583333,-16.79458333,-16.22375,10.5575,10.06958333,44.95333333,-20.34833333,-23.1275,-1.852916667,-14.0525,-1.805833333,-2.663333333,-6.325416667,4.234583333,3.64,11.62375,1.737916667,7.234583333,-12.75625,-13.99958333,16.05375,31.79458333,-6.197083333,-4.009583333,-1.665833333,-3.641666667
2000-01-02 00:00:00,14.45291667,38.35541667,15.64166667,-17.67291667,2.90125,0.6025,-6.40125,-9.260416667,55.32291667,-2.5075,-3.640833333,-11.44916667,-11.845,-7.355,-7.635416667,-2.3925,-24.33916667,-26.28583333,-0.456666667,-14.30708333,-4.967916667,-16.5025,-16.22166667,10.53,10.03166667,44.9725,-20.38,-23.15875,-1.982083333,-14.07125,-1.765416667,-2.577916667,-6.16125,4.20625,3.64,11.62333333,1.859166667,7.179583333,-12.77083333,-14.00125,15.96541667,31.7825,-6.219166667,-4.043333333,-1.675833333,-3.608333333
2000-01-03 00:00:00,14.4925,38.31833333,15.61208333,-17.74625,2.955833333,0.623333333,-6.720833333,-9.35125,54.81416667,-2.46,-3.586666667,-11.44291667,-11.86,-7.40625,-7.637916667,-2.48125,-24.45875,-26.11666667,-0.525,-14.24291667,-4.960416667,-16.3,-16.21541667,10.50416667,10.06958333,44.97208333,-20.50791667,-23.18625,-2.149583333,-13.87958333,-1.80625,-2.60875,-6.187916667,4.200416667,3.64,11.61458333,1.845,7.114583333,-12.79416667,-14.0025,15.87625,31.71375,-6.331666667,-4.0925,-1.64125,-3.575833333
2000-01-04 00:00:00,14.5325,38.28083333,15.58916667,-17.5875,2.917083333,0.569583333,-6.741666667,-9.344583333,55.01125,-2.440833333,-3.561666667,-11.41583333,-11.75958333,-7.488333333,-7.67875,-2.614583333,-24.265,-26.08833333,-0.6075,-14.18583333,-4.971666667,-16.48916667,-15.735,10.47291667,10.02833333,44.94583333,-20.23916667,-23.21333333,-2.267083333,-13.85916667,-1.84375,-2.634166667,-6.353333333,4.091666667,3.64,11.60958333,1.739166667,7.061666667,-12.76583333,-14.02083333,15.79375,31.67458333,-6.405416667,-4.158333333,-1.625833333,-3.55125
2000-01-05 00:00:00,14.49375,38.24958333,15.65208333,-17.38083333,2.882083333,0.495,-6.81125,-9.52,55.32,-2.432916667,-3.55125,-11.41958333,-11.70791667,-7.644583333,-7.748333333,-2.989583333,-24.33916667,-26.02125,-0.6625,-14.17208333,-5.020416667,-16.59416667,-15.75333333,10.45083333,10.01166667,44.84625,-19.99208333,-21.37416667,-2.44375,-13.85333333,-1.827083333,-2.670833333,-6.125833333,4.145833333,3.64,11.60958333,1.657916667,6.97125,-12.76708333,-14.06166667,15.78041667,31.57,-6.475416667,-4.224166667,-1.59875,-3.508333333
2000-01-06 00:00:00,14.45958333,38.21541667,15.73125,-17.44708333,2.850833333,0.465833333,-6.92375,-9.538333333,55.36666667,-2.41875,-3.536666667,-11.425,-11.66625,-7.849166667,-7.8775,-3.0375,-24.4925,-26.06,-0.6975,-14.11208333,-5.032916667,-16.395,-15.84458333,10.425,9.9925,44.82541667,-19.77791667,-20.75666667,-2.509166667,-14.04541667,-1.799166667,-2.709166667,-6.1325,4.160416667,3.680833333,11.61041667,1.597083333,6.92625,-12.79291667,-14.08083333,15.77416667,31.55375,-6.530416667,-4.265416667,-1.5375,-3.493333333
2000-01-07 00:00:00,14.405,38.17625,15.75333333,-17.515,2.860416667,0.476666667,-6.977916667,-9.624166667,55.18791667,-2.425,-3.545,-11.4175,-11.635,-8.039583333,-8.027083333,-3.054166667,-24.78583333,-26.21291667,-0.74875,-14.11541667,-5.04125,-16.11666667,-15.44416667,10.39416667,9.960416667,44.76041667,-19.77333333,-20.89916667,-2.435,-13.82875,-1.802916667,-2.654583333,-6.11875,4.16375,3.709583333,11.59625,1.484583333,6.847083333,-12.84583333,-14.06375,15.69791667,31.52708333,-6.61625,-4.314583333,-1.535,-3.521666667
2000-01-08 00:00:00,14.31708333,38.14083333,15.72041667,-17.40625,2.8325,0.431666667,-7.044166667,-9.760833333,55.14375,-2.412083333,-3.522083333,-11.41916667,-11.58416667,-8.128333333,-8.12875,-3.145416667,-24.32666667,-26.0775,-0.765833333,-14.1525,-4.964166667,-15.73583333,-15.45083333,10.37,9.93125,44.66166667,-19.82041667,-21.45041667,-2.208333333,-13.74166667,-1.814583333,-2.67625,-5.98,4.110833333,3.704583333,11.58291667,1.482083333,6.834166667,-12.90958333,-14.05875,15.69041667,31.57166667,-6.694583333,-4.353333333,-1.56125,-3.519583333
2000-01-09 00:00:00,14.23166667,38.10625,15.69458333,-17.40041667,2.830416667,0.45875,-7.14,-9.772916667,54.98,-2.394583333,-3.514166667,-11.39,-11.56041667,-8.188333333,-8.167083333,-3.081666667,-24.3925,-26.13666667,-0.627083333,-14.18208333,-4.89,-16.04458333,-15.50208333,10.34,9.904583333,44.62458333,-20.3,-21.27375,-2.1325,-13.70541667,-1.825,-2.678333333,-5.8825,4.106666667,3.694583333,11.58,1.56625,6.814166667,-13.09958333,-14.12,15.74333333,31.58625,-6.789583333,-4.413333333,-1.57625,-3.520416667
2000-01-10 00:00:00,14.14375,38.06958333,15.63541667,-17.55958333,2.842083333,0.515416667,-7.22125,-9.77625,55.35,-2.36375,-3.505416667,-11.35458333,-11.55,-8.325416667,-8.274166667,-3.092916667,-24.69833333,-26.59708333,-0.669583333,-14.18833333,-4.922916667,-15.88708333,-15.55125,10.31208333,9.872083333,44.595,-20.0525,-21.57166667,-2.007916667,-13.56125,-1.807916667,-2.689583333,-5.895833333,4.0975,3.682083333,11.57625,1.567083333,6.725,-13.17291667,-14.23458333,15.69791667,31.52,-6.793333333,-4.435,-1.582083333,-3.5025
2000-01-11 00:00:00,14.025,38.03458333,15.62916667,-17.54666667,2.8325,0.510416667,-7.4075,-9.96,55.35,-2.349583333,-3.465,-11.32708333,-11.52291667,-8.42875,-8.36,-3.375833333,-24.64833333,-26.55666667,-0.77625,-14.22041667,-4.9225,-15.94375,-15.55625,10.30125,9.857916667,44.51083333,-19.85416667,-21.60416667,-1.9775,-13.49583333,-1.85625,-2.73375,-5.899166667,4.09,3.66875,11.57041667,1.482916667,6.557083333,-13.02291667,-14.27791667,15.6475,31.25583333,-6.802916667,-4.444583333,-1.56375,-3.53
2000-01-12 00:00:00,13.89541667,37.99666667,15.69875,-17.67291667,2.7625,0.460833333,-7.530416667,-10.07708333,55.36208333,-2.3225,-3.419166667,-11.31083333,-11.49041667,-8.3,-8.382083333,-3.583333333,-24.81875,-26.60208333,-0.830833333,-14.30708333,-4.937083333,-16.43375,-15.63458333,10.29625,9.85375,44.3575,-19.8625,-21.37,-2.146666667,-13.56375,-1.84125,-2.734166667,-5.985416667,4.066666667,3.64125,11.57125,1.402083333,6.496666667,-13.00291667,-14.3025,15.56625,31.03541667,-6.777083333,-4.446666667,-1.52625,-3.510833333
2000-01-13 00:00:00,13.77666667,37.95791667,15.5,-17.74625,2.806666667,0.49625,-7.685416667,-10.20541667,55.51916667,-2.309583333,-3.40125,-11.27166667,-11.46666667,-8.319583333,-8.417916667,-3.985833333,-24.98291667,-26.62,-0.903333333,-14.24291667,-4.9475,-16.35083333,-15.52708333,10.28625,9.835416667,44.1,-20.16208333,-21.14125,-2.1925,-13.62083333,-1.885833333,-2.759583333,-6.0475,4.030416667,3.5875,11.56875,1.34625,6.457083333,-12.97875,-14.30291667,15.3925,30.87958333,-6.777916667,-4.43875,-1.53125,-3.439583333
2000-01-14 00:00:00,13.66583333,37.91791667,15.39125,-17.5875,2.818333333,0.48375,-7.645416667,-10.24208333,55.77041667,-2.270833333,-3.365416667,-11.26666667,-11.44125,-8.350416667,-8.472083333,-5.002083333,-24.62666667,-26.51291667,-0.857083333,-14.18583333,-4.934583333,-16.21083333,-15.03333333,10.26541667,9.817916667,43.78708333,-19.86208333,-21.08416667,-2.187083333,-13.55166667,-1.904583333,-2.738333333,-5.688333333,3.932083333,3.465416667,11.5525,1.29875,6.327083333,-12.85458333,-14.22708333,15.2775,30.77708333,-6.78375,-4.436666667,-1.535416667,-3.391666667
2000-01-15 00:00:00,13.56166667,37.88208333,15.4975,-17.37541667,2.755416667,0.4925,-7.709583333,-10.36291667,55.715,-2.247083333,-3.33875,-11.21166667,-11.41416667,-8.55375,-8.574583333,-5.344166667,-24.36125,-26.3275,-0.89125,-14.17416667,-4.933333333,-16.815,-14.88083333,10.25458333,9.81,43.52833333,-19.73041667,-20.93791667,-2.567916667,-13.5925,-1.920416667,-2.759583333,-5.534166667,3.843333333,3.370416667,11.52708333,1.314583333,6.317083333,-12.86166667,-14.16875,15.22416667,30.73208333,-6.735833333,-4.403333333,-1.505416667,-3.33375
2000-01-16 00:00:00,13.43541667,37.84625,15.35541667,-17.32041667,2.827083333,0.56125,-7.759583333,-10.49958333,55.39291667,-2.210833333,-3.291666667,-11.18125,-11.39,-8.635833333,-8.665,-5.605,-24.50458333,-26.1675,-0.764583333,-14.23583333,-4.902916667,-15.29375,-15.0375,10.25125,9.810833333,43.34083333,-19.82166667,-20.8925,-2.582916667,-13.65625,-1.8775,-2.715416667,-5.457083333,3.764166667,3.283333333,11.47958333,1.405833333,6.287083333,-12.87916667,-14.14166667,15.19208333,30.76583333,-6.605,-4.324583333,-1.394166667,-3.285833333
2000-01-17 00:00:00,13.28958333,37.80708333,15.21583333,-17.49125,2.8425,0.6275,-7.857916667,-10.64,55.69833333,-2.1425,-3.25625,-11.17166667,-11.37666667,-8.874166667,-8.779583333,-6.374583333,-24.58208333,-26.01583333,-0.78,-14.31458333,-4.892916667,-15.67083333,-15.20291667,10.2425,9.804166667,43.1025,-20.22166667,-20.92125,-2.469583333,-13.47125,-1.862083333,-2.708333333,-5.70375,3.682916667,3.159583333,11.41166667,1.389166667,6.20125,-12.94208333,-14.09208333,15.21041667,30.71041667,-6.60875,-4.27625,-1.324583333,-3.2675
2000-01-18 00:00:00,13.10333333,37.76625,15.07583333,-17.39791667,2.85375,0.54125,-8.025416667,-10.82166667,55.9175,-2.130833333,-3.259166667,-11.12208333,-11.35375,-9.076666667,-8.92375,-6.875833333,-24.34458333,-25.90125,-0.892083333,-14.35458333,-4.895,-16.00708333,-14.99458333,10.21833333,9.785,43.03708333,-20.11458333,-21.01916667,-2.286666667,-13.41041667,-1.89125,-2.749166667,-5.957083333,3.539583333,3.002083333,11.34,1.337083333,6.127083333,-12.9525,-14.05541667,15.02625,30.60083333,-6.618333333,-4.27375,-1.295,-3.2575
2000-01-19 00:00:00,12.93541667,37.72833333,14.69083333,-17.23208333,2.764166667,0.462083333,-8.10625,-10.82375,55.88708333,-2.127083333,-3.2675,-11.07958333,-11.31916667,-9.195416667,-9.047083333,-7.043333333,-25.22583333,-25.89958333,-1.0325,-14.42291667,-4.977916667,-19.14291667,-15.43833333,10.21583333,9.774583333,43.07791667,-20.85958333,-21.29875,-2.415416667,-13.41916667,-1.970833333,-2.815833333,-6.073333333,3.277083333,2.74125,11.28166667,1.324166667,6.054583333,-12.97208333,-14.03458333,14.85416667,30.51708333,-6.577916667,-4.232916667,-1.345,-3.232916667
2000-01-20 00:00:00,12.81416017,37.69166667,14.44416667,-17.20791667,2.739583333,0.411666667,-8.23,-10.92375,55.44708333,-2.157916667,-3.340833333,-11.08125,-11.28583333,-9.33375,-9.1625,-7.264583333,-25.67083333,-25.76708333,-1.03625,-14.53791667,-5.059166667,-21.14333333,-16.2875,10.20666667,9.7625,42.69541667,-21.0375,-21.40958333,-2.655416667,-13.39125,-2.033333333,-2.870833333,-5.99375,3.115,2.49,11.22833333,1.246666667,5.9675,-12.96791667,-13.9975,14.69916667,30.39333333,-6.545,-4.20875,-1.415416667,-3.217083333
2000-01-21 00:00:00,12.66833333,37.655,14.17083333,-17.20375,2.78625,0.40375,-8.471666667,-11.1875,55.49625,-2.20375,-3.39125,-11.08916667,-11.29208333,-9.508333333,-9.289583333,-7.77875,-24.68708333,-26.01583333,-1.016666667,-14.715,-5.0425,-19.66875,-16.39958333,10.19333333,9.753333333,42.29125,-20.78916667,-21.32083333,-3.02125,-13.605,-2.091666667,-2.9475,-5.599583333,2.724583333,1.984583333,11.18375,1.17,5.871666667,-12.93875,-13.98083333,14.635,30.36166667,-6.647916667,-4.215,-1.442916667,-3.213333333
2000-01-22 00:00:00,12.46916667,37.61708333,13.73916667,-17.21125,2.719166667,0.3325,-8.607083333,-11.15875,55.32291667,-2.240833333,-3.45125,-11.09583333,-11.30166667,-9.77,-9.474166667,-8.36875,-24.62333333,-25.90125,-0.98125,-14.68666667,-5.021666667,-17.92375,-16.14125,10.19291667,9.750416667,41.99708333,-20.2225,-21.42708333,-3.100833333,-13.54375,-2.095,-2.963333333,-5.519583333,2.09,1.395,11.16333333,1.205833333,5.87375,-12.94291667,-14.02041667,14.53458333,30.43,-6.83,-4.3075,-1.427083333,-3.21125
2000-01-23 00:00:00,12.26625,37.57833333,13.035,-17.26541667,2.682083333,0.374166667,-8.859583333,-11.33666667,54.81416667,-2.269583333,-3.461666667,-11.19916667,-11.3325,-9.772916667,-9.573333333,-8.460416667,-24.98,-25.89958333,-0.818333333,-14.70083333,-5.009166667,-17.13833333,-15.87291667,10.18791667,9.75,41.63541667,-20.30041667,-21.76208333,-3.132083333,-13.64791667,-2.069583333,-2.90375,-5.7675,1.604583333,0.91125,11.14041667,1.33,5.770833333,-12.95625,-14.03125,14.40541667,30.36875,-6.836666667,-4.309583333,-1.442916667,-3.195833333
2000-01-24 00:00:00,12.11541667,37.53833333,12.76291667,-17.4775,2.7725,0.4675,-8.95625,-11.36291667,55.01125,-2.27375,-3.4375,-11.22125,-11.35291667,-9.95125,-9.690833333,-8.658333333,-24.86875,-25.76291667,-0.846666667,-14.7625,-5.010833333,-16.48166667,-15.73708333,10.18,9.75,41.45708333,-20.5975,-22.39625,-3.236666667,-13.50333333,-2.0225,-2.856666667,-5.891666667,1.074583333,0.4325,11.1075,1.36375,5.661666667,-13.00666667,-14.05416667,14.27916667,30.26458333,-6.849166667,-4.296666667,-1.41375,-3.180416667
2000-01-25 00:00:00,11.95583333,37.50208333,12.365,-17.40083333,2.854166667,0.501666667,-8.995833333,-11.46875,55.32,-2.224166667,-3.354583333,-11.13375,-11.34375,-10.20833333,-9.858333333,-9.04,-25.2225,-26.07916667,-0.902916667,-14.85125,-4.917083333,-15.76,-15.29041667,10.17041667,9.73625,41.31875,-20.72625,-22.51333333,-3.343333333,-13.34541667,-1.98875,-2.807916667,-5.888333333,0.529166667,-0.035416667,11.06791667,1.3175,5.582083333,-12.93041667,-13.99458333,14.29208333,30.15833333,-6.842916667,-4.286666667,-1.422083333,-3.184166667
2000-01-26 00:00:00,11.82375,37.47041667,12.01,-17.23791667,2.92875,0.490416667,-9.019583333,-11.51291667,55.36666667,-2.150416667,-3.25,-11.02375,-11.30875,-10.1225,-9.92375,-8.961666667,-25.8425,-26.05625,-0.9175,-14.90333333,-4.888333333,-17.98791667,-15.51166667,10.13958333,9.708333333,41.10583333,-21.16791667,-22.64583333,-3.177916667,-13.09916667,-1.968333333,-2.785416667,-5.949583333,0.334583333,-0.212083333,11.04083333,1.289166667,5.555416667,-12.81666667,-13.94416667,14.38708333,30.17125,-6.84375,-4.27,-1.45375,-3.170833333
2000-01-27 00:00:00,11.67083333,37.44375,11.80333333,-17.21,2.935,0.488333333,-9.000833333,-11.49791667,55.18791667,-2.090833333,-3.207916667,-11.00791667,-11.31375,-10.06541667,-9.897083333,-9.035,-26.085,-26.01375,-0.931666667,-14.97291667,-4.84375,-21.02125,-16.40291667,10.13333333,9.7,41.04666667,-20.5975,-22.81125,-2.980416667,-13.11291667,-1.991666667,-2.82375,-6.05125,-0.173333333,-0.57875,11.02833333,1.277916667,5.53,-12.80041667,-13.92875,14.32041667,30.19666667,-6.876666667,-4.277916667,-1.385416667,-3.159166667
2000-01-28 00:00:00,11.47958333,37.41666667,11.35208333,-17.20666667,2.925833333,0.494583333,-9.043333333,-11.54458333,55.14375,-2.072083333,-3.20125,-11.01458333,-11.31708333,-10.18125,-9.925416667,-9.204583333,-25.09041667,-25.90125,-0.95625,-14.85708333,-4.8725,-20.6525,-16.92041667,10.11916667,9.69,41.1175,-20.72625,-22.8675,-2.957916667,-13.25833333,-2.075416667,-2.87625,-5.988333333,-0.26625,-0.707916667,11.03666667,1.207916667,5.494583333,-12.85375,-13.92666667,14.25125,30.18916667,-6.92625,-4.305416667,-1.376666667,-3.143333333
2000-01-29 00:00:00,11.35958333,37.38083333,11.21958333,-17.20416667,2.864583333,0.507916667,-9.26375,-11.57208333,54.98,-2.0825,-3.220833333,-11.0375,-11.32541667,-10.25083333,-10.0025,-9.634166667,-24.63625,-25.94916667,-1.00625,-14.85458333,-4.925,-13.93333333,-16.36708333,10.08333333,9.660416667,41.315,-21.16791667,-23.15791667,-3.01375,-13.475,-2.119166667,-2.907083333,-5.97,-0.408333333,-0.90875,11.04083333,1.159583333,5.454583333,-12.91041667,-13.95458333,14.20958333,30.20791667,-6.994166667,-4.341666667,-1.122916667,-3.145833333
2000-01-30 00:00:00,11.21166667,37.34625,10.94166667,-17.2175,2.86125,0.524583333,-9.461666667,-11.70583333,55.36875,-2.084166667,-3.225,-11.03958333,-11.34583333,-10.39666667,-10.02958333,-10.02458333,-24.60375,-26.00291667,-0.875,-14.96833333,-4.87875,-10.58,-16.12958333,10.04958333,9.629166667,41.46916667,-20.5975,-23.67291667,-3.212916667,-13.61083333,-2.096666667,-2.882083333,-5.891666667,-0.42875,-1.087916667,11.03291667,1.221666667,5.429583333,-12.91583333,-13.9725,14.17,30.215,-7.025833333,-4.365833333,-1.087083333,-3.145833333
2000-01-31 00:00:00,11.05916667,37.31625,10.73041667,-17.20583333,2.79125,0.53375,-9.62625,-11.99125,54.9225,-2.069166667,-3.179166667,-11.05541667,-11.3314123,-10.58666667,-10.16916667,-10.19625,-24.29416667,-26.07583333,-0.874583333,-15.03291667,-4.866666667,-10.55125,-16.1825,10.02291667,9.601666667,41.60396314,-20.7225,-23.56928183,-3.275416667,-13.425,-2.0975,-2.89125,-5.888333333,-0.56375,-1.2775,11.035,1.25625,5.3775,-12.87749761,-13.93197227,14.11458333,30.17416667,-7.014166667,-4.359168105,-1.056666667,-3.134583333
2000-02-01 00:00:00,10.94375,37.28458333,10.09583333,-17.55990001,2.763333333,0.492083333,-9.709416667,-11.97171667,54.47833333,-2.057083333,-3.15125,-11.085,-11.36258257,-10.55541667,-10.24583333,-10.57458333,-24.05833333,-25.83166667,-0.948333333,-15.02708333,-4.867916667,-17.36833333,-15.8475,9.987916667,9.549583333,41.67333333,-21.23916667,-23.43333333,-3.205,-13.28916667,-2.08125,-2.9125,-6.000833333,-1.161666667,-1.610833333,11.03791667,1.212083333,5.33125,-12.86208333,-13.92041667,14.0325,30.11958333,-7.025416667,-4.363333333,-0.990416667,-3.120833333
2000-02-02 00:00:00,10.82,37.25875,9.927916667,-18.19120156,2.789166667,0.45875,-9.718485233,-11.94360277,54.52333333,-2.0425,-3.166666667,-11.115,-11.38208333,-10.47541667,-10.26541667,-10.79041667,-23.92416667,-25.59125,-0.909166667,-15.0775,-4.8575,-16.075,-15.72666667,9.931666667,9.465833333,41.70416667,-21.95166667,-23.44708333,-2.875833333,-13.15791667,-2.089583333,-2.935833333,-5.992916667,-1.344583333,-1.9175,11.04708333,1.19,5.137117932,-12.93875,-13.93166667,14.0375,30.14791667,-7.015833333,-4.375416667,-0.986666667,-3.10125
2000-02-03 00:00:00,10.7,37.22666667,9.552916667,-18.81420012,2.826666667,0.500833333,-9.692916667,-11.97666667,54.71333333,-2.039583333,-3.19625,-11.13166667,-11.36916667,-10.30791667,-10.19916667,-10.93833333,-23.92291667,-25.46208333,-0.859166667,-15.25375,-4.890416667,-15.47958333,-14.89041667,9.912916667,9.493333333,41.5825,-22.32458333,-23.44833333,-2.64,-13.24083333,-2.082916667,-2.894166667,-5.979583333,-1.270416667,-1.796666667,11.05541667,1.223333333,5.113762987,-13.10458333,-14.01166667,14.00833333,30.16916667,-6.973333333,-4.358333333,-0.960416667,-3.102916667
2000-02-04 00:00:00,10.58,37.19416667,9.716666667,-19.19194951,2.793333333,0.568333333,-9.77875,-12.115,54.65208333,-2.05625,-3.164166667,-11.08333333,-11.34875,-10.35916667,-10.19875,-10.91583333,-24.14666667,-25.52875,-0.739166667,-15.35125,-4.858333333,-15.36083333,-14.89958333,9.865,9.444166667,41.52458333,-22.98416667,-23.46541667,-2.4975,-13.02833333,-2.0475,-2.820833333,-5.854583333,-1.810833333,-2.166666667,11.07125,1.337916667,5.119278105,-13.02625,-14.05833333,14.17416667,30.15333333,-6.915416667,-4.32375,-0.822083333,-3.094166667
2000-02-05 00:00:00,10.45083333,37.1675,9.726666667,-19.39791998,2.832083333,0.702083333,-9.859583333,-12.1975,54.6,-2.027916667,-3.109583333,-11.08125,-11.33416667,-10.30208333,-10.22958333,-10.86708333,-24.20541667,-25.66166667,-0.556666667,-15.41,-4.783333333,-14.95791667,-14.63875,9.799583333,9.352916667,41.51958333,-23.21541667,-23.4375,-2.40625,-13.17666667,-1.949583333,-2.66,-5.5825,-1.622083333,-2.210833333,11.08,1.584166667,5.137891226,-12.98625,-14.05,14.23,30.19583333,-6.802916667,-4.24875,-0.639166667,-3.07875
2000-02-06 00:00:00,10.34,37.14916667,9.852916667,-19.77292007,2.951666667,0.794166667,-9.951666667,-12.20458333,54.80958333,-1.967916667,-3.002916667,-11.02208333,-11.31125,-10.34083333,-10.25958333,-10.36791667,-23.99125,-25.74416667,-0.412916667,-15.60916667,-4.695833333,-14.48854167,-14.24291667,9.796666667,9.325,41.59583333,-24.60125,-23.43916667,-2.255,-12.92791667,-1.855833333,-2.57125,-5.38,-1.705,-2.38625,11.09375,1.744583333,5.115509512,-13.03,-14.09,14.21958333,30.325,-6.665,-4.16125,-0.522083333,-3.05625
2000-02-07 00:00:00,10.16916667,37.12291667,9.515833333,-20.31284217,2.93625,0.885833333,-10.06291667,-12.32083333,54.765,-1.909583333,-2.91375,-10.97916667,-11.27416667,-10.65208333,-10.35029626,-10.58875,-23.91458333,-25.67041667,-0.329166667,-15.82458333,-4.65875,-14.29583333,-14.52666667,9.740416667,9.245416667,41.60791667,-25.9225,-23.46583333,-2.14875,-12.93,-1.819583333,-2.496666667,-5.24,-2.255416667,-3.122916667,11.1,1.849166667,5.057971036,-12.98791667,-14.09458333,14.14458333,30.30375,-6.58625,-4.099166667,-0.494583333,-3.047083333
2000-02-08 00:00:00,10.01958333,37.0975,9.398333333,-20.65209561,2.9975,0.99625,-10.22625,-12.40791667,54.73166667,-1.920416667,-2.872083333,-10.91875,-11.23958333,-10.935,-10.40038382,-11.29083333,-23.68416667,-25.57708333,-0.262083333,-15.92666667,-4.627083333,-15.19083333,-14.61083333,9.595416667,9.207083333,41.58583333,-26.47708333,-23.48208333,-2.135833333,-12.81166667,-1.755833333,-2.467916667,-5.33,-2.36125,-3.387083333,11.09375,1.906666667,5.075167622,-12.955,-14.06,13.96083333,30.24458333,-6.565,-4.052916667,-0.507916667,-3.05875
2000-02-09 00:00:00,9.898333333,37.07041667,9.27125,-21.48428789,3.028333333,1.028333333,-10.46791667,-12.50791667,54.92916667,-1.899166667,-2.875833333,-10.9075,-11.21375,-11.10833333,-10.58833333,-11.845,-23.86458333,-25.57083333,-0.265833333,-16.29,-4.6375,-15.91625,-14.65208333,9.14625,8.925416667,41.53125,-26.15958333,-23.49,-2.184166667,-12.8975,-1.740416667,-2.470416667,-5.373333333,-2.64875,-3.5025,11.08166667,1.879166667,5.017561898,-13.13875,-14.05291667,13.8875,30.1875,-6.622916667,-4.049583333,-0.770833333,-3.0725
2000-02-10 00:00:00,9.80375,37.04791667,9.40375,-22.48726694,2.987083333,1.005416667,-10.61125,-12.75833333,54.94833333,-1.911666667,-2.901666667,-10.91583333,-11.1975,-11.18333333,-10.67458333,-12.08541667,-24.14208333,-25.67875,-0.4125,-16.92625,-4.673333333,-16.8425,-14.63958333,9.004166667,8.8025,41.46416667,-26.49541667,-23.49416667,-2.22625,-12.82916667,-1.796666667,-2.525,-5.335,-3.101666667,-3.83875,11.08,1.745833333,4.977295421,-13.30791667,-14.11916667,13.74291667,30.11541667,-6.56125,-4.01625,-0.9125,-3.082916667
2000-02-11 00:00:00,9.710833333,37.01625,9.141666667,-23.20483496,2.955,0.952916667,-10.81083333,-12.87666667,55.00916667,-1.901666667,-2.92125,-10.92666667,-11.1825,-11.1425,-10.73083333,-12.22083333,-24.44416667,-26.05583333,-0.490416667,-17.53125,-4.692083333,-16.24208333,-14.91291667,8.864166667,8.612083333,41.365,-27.62625,-23.52166667,-2.573333333,-12.92041667,-1.794583333,-2.595,-5.421666667,-3.15125,-3.85625,11.08,1.632916667,4.932744902,-13.43,-14.15916667,13.68291667,30.18583333,-6.642916667,-4.01,-0.972083333,-3.1125
2000-02-12 00:00:00,9.60125,36.97375,9.070416667,-24.0397915,2.846666667,0.867916667,-10.8825,-12.92708333,54.92583333,-1.932916667,-2.96875,-10.9425,-11.17625,-11.23291667,-10.74333333,-12.25041667,-24.42625,-26.31583333,-0.510416667,-17.69375,-4.635416667,-15.42208333,-14.895,8.855,8.556666667,41.20791667,-28.0025,-23.54083333,-2.935,-13.00958333,-1.82125,-2.640833333,-5.907916667,-2.984166667,-3.869583333,11.08,1.51625,4.845404099,-13.52916667,-14.24333333,13.58541667,30.12458333,-6.834583333,-4.073333333,-1.23875,-3.160416667
2000-02-13 00:00:00,9.49625,36.93416667,9.0225,-24.73173609,2.81625,0.7775,-11.0225,-13.05708333,54.92458333,-1.974583333,-2.995833333,-10.93208333,-11.17,-11.28291667,-10.81,-12.13416667,-24.59958333,-26.23083333,-0.49875,-18.02958333,-4.60125,-15.70958333,-15.06833333,8.816666667,8.46125,40.32,-27.94791667,-23.54708333,-3.151666667,-12.94458333,-1.850416667,-2.691666667,-5.717916667,-3.132083333,-3.952083333,11.07,1.57125,4.750449521,-13.77333333,-14.35083333,13.49958333,30.08458333,-7.065833333,-4.20125,-1.547083333,-3.200416667
2000-02-14 00:00:00,9.359166667,36.8975,8.924583333,-25.12320788,2.800416667,0.772083333,-11.42375,-13.13458333,54.98708333,-2.070833333,-3.036666667,-10.92375,-11.16833333,-11.18875,-10.80708333,-12.2975,-24.83541667,-26.29208333,-0.583333333,-18.285,-4.680833333,-15.46375,-14.36666667,8.923333333,8.515833333,40.50125,-28.37541667,-23.55833333,-3.325416667,-13.02083333,-1.877916667,-2.683333333,-6.022916667,-3.342916667,-4.12625,11.04583333,1.575,4.655617112,-14.03333333,-14.47875,13.545,30.0175,-7.22625,-4.3275,-1.60125,-3.219583333
