,parBETA,parFC,parLP,parPCORR,parK0,parUZL,parPERC0
0,1.0,153.4466441007249,1.0,0.2,0.49596883530220426,8.81092244346918,0.007519136887889865
1,1.0,80.6409991929234,1.0,0.2,0.4208063695005126,36.15551320430902,0.17719349903244594
2,1.0,130.03137679473843,1.0,0.2,0.7537844558379143,8.442263661963677,0.0
3,1.0,75.4567927342101,1.0,0.2,0.5574879996826458,13.964290416983346,0.0
4,1.0,57.70983078940131,1.0,0.2,0.8297285991099919,3.2023727903693024,0.0
5,1.0,73.22125273746124,1.0,0.2,0.4550631807522452,12.606181790824131,0.4745706041986418
6,1.0019862277899576,122.69748585270354,0.9863363631654908,0.14629944974404765,0.10819231835438001,63.74976380493773,0.9628122247015327
7,1.0,255.30192690356552,1.0,0.2,0.5646782991465906,2.4520468117050642,0.0
8,1.0,104.82427205923628,1.0,0.2,0.5966793841222138,3.432627101013678,0.0
9,1.0,87.27461766465707,1.0,0.2,0.5825765906613858,4.590324658566227,0.0
10,1.0,105.85606839036247,1.0,0.2,0.43045550379840297,10.78602625555261,0.0
11,1.0,111.705863185848,1.0,0.2,0.37381052530159536,6.4694952931218825,0.0
12,1.0,139.84833162024609,1.0,0.2,0.5153687299756913,3.5225924556355546,0.0
13,1.0,64.79199806821573,1.0,0.2,0.45223209007617593,10.02874112748032,0.0
14,1.2032835596690912,258.6715168133979,0.9239280822565202,0.19845428375996033,0.4140032484982541,2.7232716077329084,0.0
15,1.5024422487452378,361.66492847857455,1.0,0.2,0.9,9.848737692726614,0.0
16,4.860811983908483,57.59457459419031,1.0,0.19780941068143837,0.1314599246814465,3.787409987288893,0.0
17,1.4275551942954705,158.5960506622614,0.9611647803741984,0.17237854253750723,0.5709842428038081,8.993090662851838,0.12171688274957414
18,1.0,87.78723647156002,1.0,0.2,0.4201688601886815,39.52517503443654,0.0
19,1.0,96.57766508006593,1.0,0.2,0.35022215855694977,15.161086301314743,0.0
20,1.0,117.4020103065035,1.0,0.2,0.8727032331618662,5.109952596616867,1.0281360094869891
21,1.0015516009940246,100.2831993272981,0.9990070705299741,0.2,0.5738703186242908,5.221679458717413,0.002439767935650068
22,2.161258152311025,154.69783029606097,0.960462016878267,0.18657985970937294,0.26391972497642174,2.049739246592447,0.0
23,1.0,94.81711858086425,1.0,0.2,0.7241522228724495,5.633978201474612,0.0
24,1.0,152.8088875200362,1.0,0.2,0.9,7.468887258827868,0.0
25,2.5618364300132153,207.08111975167628,0.5747899643896962,0.1742817750089982,0.524616408672932,11.731567456861336,0.048521174439292145
26,1.0,127.70504614646917,1.0,0.2,0.6454133371094899,3.318395864892131,0.0
27,1.0,118.25631042383284,1.0,0.2,0.5533838552043491,7.542052887678008,0.0
28,1.0,95.99638552992124,1.0,0.2,0.6253643703178986,12.597782386276325,0.1354986406486804
29,1.0,102.74053933370301,1.0,0.2,0.48945695619176277,27.798836524231913,0.36782903200842026
30,2.018357589947,108.27698061744346,1.0,0.2,0.3979018347265735,2.5944692692564018,0.0
31,1.9240610960731075,88.64372395047658,1.0,0.2,0.35255580986019064,2.232047308390947,0.0
32,1.2489842991648823,107.00822189601294,0.6741824742269292,0.12280430020086487,0.3389296853968954,1.2626577724611603,0.014794003587865477
