,parBETA,parFC,parLP,parPCORR
0,5.967985632895415,999.999998664886,0.9999999978132473,0.007045246316870515
1,1.000000220088825,999.9999995561891,0.9999999992156664,0.04111982903326952
2,1.0000001035379191,999.9999999965293,0.9999999992355401,0.06312540537744818
3,1.0000002163057236,999.9999984817042,1.0,0.028211546577652694
4,1.0000013574568607,999.999999460746,0.9999999995918784,0.037013084389520196
5,1.00000119415232,999.9999997326456,0.9999999996110839,0.03235551358009433
6,1.000004092805253,792.3030606432131,0.9999914427397905,0.0029809777983369756
7,2.7816255219148234,997.4063346656851,0.9835350025364399,4.4972953692466423e-11
8,1.000001073401905,654.717363100544,0.9999995594294648,0.01248007087716246
9,1.0000000382687377,973.2997460489248,0.9999990789973943,0.019542721879340304
10,1.0000001531772391,316.84533311565195,0.9999998908548294,0.05242283695010771
11,1.0000004391345376,999.9999999347449,0.9999999958815587,0.004513683262414752
12,1.0000000493692542,93.50119425915511,0.9999999188287848,0.024871822068194036
13,1.0000044948562656,999.9993475512762,0.9999993203053658,0.0014307025922854187
14,1.0000001083506151,182.09004325088844,0.9999999768147368,0.02962533057359369
15,5.8194369472701,999.9999998517357,0.9999999929535794,0.012294853327517483
16,1.3765422802428189,999.9999021959748,0.9999999791059351,2.3895455059097515e-11
17,1.0000000084692375,337.5406401680467,0.9999941000425985,0.004158622296657097
18,1.0000001212669762,110.14480946173356,0.9999996717709183,0.009183460750577136
19,1.054832593740871,96.20569947356611,0.9999993626820279,0.01200236779606979
20,3.446976914032227,793.2877790280161,0.5150829561769421,1.3442714613186976e-09
21,1.0000013292014063,411.819684726476,0.9999660608979395,0.0015585017230782677
22,1.0000028589266474,999.9999995775858,0.9999999986014562,0.00488762320182206
23,1.0000000013608918,906.8745748988781,0.999999485745491,0.024995615781828868
24,1.000000583980648,999.9999950706025,0.9999999846542907,0.023195998087841514
25,1.0000012199652668,999.9999970602508,0.9999999993291853,0.00603034048555535
26,1.0000065388825214,999.9999337138952,0.9999999338888569,0.0007828920166211711
27,1.0000003430893591,482.16947915095835,0.9999925978266715,0.0021526587380843037
28,1.0000196265173011,999.999982933791,0.9999999601991423,0.0005353011744532038
29,1.0000172011768222,999.9999382528358,0.9999999679995044,0.0012926080766611022
30,1.0000079124869328,999.9999995289888,0.9999999971367861,0.0014673063451216412
31,1.0000038204313808,999.9999931440728,0.9999999873041525,0.004386913995052065
32,1.0000004812215608,216.1107507144743,0.9999996563074284,0.0026598815825015637
