ID,下陷??distance,angle,x,y,
9,-1,0.1,25.29725439,120.2133525,23.37354183
9,-1,0.101,31.34100316,120.2138095,23.37443047
9,-1,0.102,30.30320872,120.2143161,23.37529263
9,-1,0.103,27.33281987,120.2148209,23.3761557
9,-1,0.104,31.45967255,120.2152917,23.37703782
9,-1,0.105,33.25533407,120.2158191,23.37788736
9,-1,0.106,35.25064299,120.216372,23.37872045
9,-1,0.107,32.18843257,120.2169596,23.37952777
9,-1,0.108,33.82695193,120.2174922,23.38037397
9,-1,0.109,33.66767889,120.2180681,23.38119116
9,-1,0.11,32.39649723,120.2185149,23.38207871
9,-1,0.111,30.24747244,120.2189465,23.38297591
9,-1,0.112,28.77690405,120.2194433,23.3838437
9,-1,0.113,28.62903458,120.2199142,23.38472585
9,-1,0.114,24.69925008,120.2203669,23.3856171
9,-1,0.115,22.66478786,120.2207753,23.38652984
9,-1,0.116,28.64322163,120.2211616,23.38745165
9,-1,0.117,20.42432129,120.2216329,23.38833304
9,-1,0.118,17.05455755,120.2219601,23.38927778
9,-1,0.119,19.10544479,120.2222672,23.39022936
9,-1,0.12,19.01451271,120.2225911,23.39117544
9,-1,0.121,21.95066445,120.2229326,23.39211513
9,-1,0.122,22.61459574,120.2233001,23.39304504
9,-1,0.123,24.24581823,120.2236962,23.39396322
9,-1,0.124,26.98829228,120.2241315,23.39486333
9,-1,0.125,29.90129205,120.2246106,23.39574093
9,-1,0.126,32.42037069,120.2251275,23.39659682
9,-1,0.127,34.55476066,120.2256765,23.39743252
9,-1,0.128,35.82163527,120.2262507,23.39825122
9,-1,0.129,36.92363539,120.2268467,23.39905421
9,-1,0.13,38.96394157,120.227456,23.39984706
9,-1,0.131,39.68561589,120.2280882,23.40062176
9,-1,0.132,41.31938413,120.2287403,23.40137968
9,-1,0.133,45.57305175,120.2294229,23.4021101
9,-1,0.134,47.49485666,120.2301477,23.40279848
9,-1,0.135,55.24860666,120.2309291,23.40342103
9,-1,0.136,64.02462499,120.2317692,23.40396254
9,-1,0.137,69.3833462,120.2326853,23.40436055
9,-1,0.138,80.52161874,120.2336644,23.40455964
9,-1,0.139,90.35437062,120.2346624,23.40459971
9,-1,0.14,98.70829552,120.2356551,23.4044846
9,-1,0.141,106.1517432,120.2366237,23.40423826
9,-1,0.142,110.9677549,120.2375653,23.40390235
9,-1,0.143,115.187541,120.2384785,23.40349528
9,-1,0.144,118.3589932,120.2393673,23.40303743
9,-1,0.145,120.7329305,120.2402401,23.40254948
9,-1,0.146,121.8669561,120.241097,23.40203408
9,-1,0.147,121.9838786,120.241947,23.40150732
9,-1,0.148,121.9797874,120.2427961,23.40097912
9,-1,0.149,120.7966605,120.2436499,23.40045854
9,-1,0.15,119.5049747,120.2445124,23.39995243
9,-1,0.151,118.8062235,120.2453855,23.39946498
9,-1,0.152,116.6546547,120.2462715,23.39900149
9,-1,0.153,124.171313,120.2471938,23.39867191
9,-1,0.154,111.5215628,120.2480903,23.3982387
9,-1,0.155,108.7515977,120.249029,23.39789474
9,-1,0.156,106.3157915,120.2499833,23.39759641
9,-1,0.157,102.6771806,120.2509538,23.39735777
9,-1,0.158,94.25380174,120.251931,23.39715017
9,-1,0.159,94.7591078,120.2529261,23.39705283
9,-1,0.16,91.58748236,120.2539241,23.3969928
9,-1,0.161,88.14067599,120.2549238,23.39699029
9,-1,0.162,85.24077706,120.2559222,23.39704386
9,-1,0.163,82.55086458,120.2569168,23.39714715
9,-1,0.164,79.47157268,120.2579069,23.39728502
9,-1,0.165,77.83824441,120.2588881,23.39747812
9,-1,0.166,75.26431596,120.2598609,23.39770932
9,-1,0.167,73.53790442,120.2608249,23.3979748
9,-1,0.168,70.35102293,120.2617673,23.39830745
9,-1,0.169,72.91081333,120.2627108,23.39863842
9,-1,0.17,68.00803537,120.2636662,23.39893217
9,-1,0.171,67.47759725,120.2645906,23.39931354
9,-1,0.172,65.44759782,120.2655049,23.39971824
9,-1,0.173,64.07001867,120.2664405,23.40005556
9,-1,0.174,62.22042989,120.2673305,23.40051141
9,-1,0.175,60.29078976,120.268206,23.40099436
9,-1,0.176,58.47122759,120.2690661,23.40150445
9,-1,0.177,56.97111745,120.2699083,23.40204351
9,-1,0.178,51.05861829,120.2707934,23.40240787
9,-1,0.179,52.16514897,120.2716257,23.40295703
9,-1,0.18,49.62742815,120.2723708,23.40358622
9,-1,0.181,48.01919677,120.2731235,23.40424453
9,-1,0.182,77.56436665,120.2738454,23.40492724
9,-1,0.183,331.1267329,120.2746722,23.40530827
9,-1,0.184,69.00601979,120.2748623,23.40607085
9,-1,0.185,54.49360469,120.2757348,23.40653417
9,-1,0.186,12.95219794,120.276292,23.40734053
9,-1,0.187,12.7810224,120.2765142,23.40831553
9,-1,0.188,45.99541781,120.2768377,23.40923975
9,-1,0.189,16.6499364,120.277153,23.41017363
9,-1,0.19,17.05253849,120.2778046,23.41087875
9,-1,0.191,47.94130057,120.2781845,23.41178737
9,-1,0.192,29.17427599,120.2786965,23.4126174
9,-1,0.193,31.41040008,120.279181,23.41349206
9,-1,0.194,3.02467451,120.2795866,23.41439498
9,-1,0.195,26.49803841,120.27932,23.41527942
9,-1,0.196,26.55556584,120.279581,23.41622148
9,-1,0.197,24.73997156,120.2800037,23.41712606
9,-1,0.198,25.62580446,120.2804345,23.41802843
9,-1,0.199,24.75958679,120.2810099,23.41883449
9,-1,0.2,25.13650931,120.2812534,23.41978399
9,-1,0.201,58.62525986,120.2818038,23.42057669
9,-1,0.202,24.0878004,120.2823355,23.42138138
9,-1,0.203,317.6675949,120.2819486,23.42221752
9,-1,0.204,322.9147784,120.28148,23.42307573
9,-1,0.205,356.9062268,120.2809606,23.42390945
9,-1,0.206,100.977501,120.2814995,23.42432983
9,-1,0.207,125.4007541,120.2823146,23.42375577
9,-1,0.208,45.2465048,120.283068,23.42322201
9,-1,0.209,129.6327362,120.2837706,23.42346979
9,-1,0.21,176.1628393,120.2839758,23.42254181
9,-1,0.211,45.63705621,120.284325,23.42301888
9,-1,0.212,19.82439537,120.2848365,23.42384897
9,-1,0.213,328.979514,120.2850521,23.42479308
9,-1,0.214,21.6560597,120.2850203,23.42570715
9,-1,0.215,22.5297807,120.2853948,23.42663438
9,-1,0.216,23.75570069,120.2857944,23.42755102
9,-1,0.217,21.70977831,120.2861449,23.42848634
9,-1,0.218,26.1885875,120.2865666,23.42939225
9,-1,0.219,27.83167092,120.2870255,23.4302806
9,-1,0.22,57.4425362,120.2875568,23.4311106
9,-1,0.221,21.80390093,120.2881957,23.43183209
9,-1,0.222,30.48480572,120.28865,23.43272037
9,-1,0.223,32.44113759,120.2891739,23.43357203
9,-1,0.224,34.26582361,120.2897234,23.43440751
9,-1,0.225,32.98719813,120.2904201,23.43510762
9,-1,0.226,37.65657704,120.291,23.43592162
9,-1,0.227,41.60436949,120.2916335,23.43669493
9,-1,0.228,40.768991,120.2922844,23.43745396
9,-1,0.229,49.02886701,120.2929949,23.43815241
9,-1,0.23,38.40647288,120.2936685,23.43888854
9,-1,0.231,43.97791742,120.2943337,23.43963371
9,-1,0.232,44.30932027,120.2950325,23.440349
9,-1,0.233,47.45453987,120.2957435,23.44105204
9,-1,0.234,48.79853296,120.2964869,23.44172071
9,-1,0.235,50.24270321,120.2972497,23.44236738
9,-1,0.236,52.46711372,120.2980334,23.44298845
9,-1,0.237,54.04332546,120.2988228,23.44360182
9,-1,0.238,55.12207331,120.2996408,23.444177
9,-1,0.239,47.87916483,120.3004575,23.44475136
9,-1,0.24,53.66826557,120.3012382,23.44537163
9,-1,0.241,58.33763849,120.302079,23.44591131
9,-1,0.242,58.74744216,120.3029354,23.44642759
9,-1,0.243,58.70484688,120.3037849,23.44695505
9,-1,0.244,51.70263971,120.3046135,23.44751317
9,-1,0.245,53.59146238,120.3054157,23.44810882
9,-1,0.246,52.30937781,120.306218,23.44870548
9,-1,0.247,47.76295786,120.3069897,23.44934075
9,-1,0.248,47.50196721,120.3077288,23.45001431
9,-1,0.249,40.89552811,120.3084223,23.45073417
9,-1,0.25,37.82135489,120.3090598,23.45150409
9,-1,0.251,34.38780143,120.3096434,23.45231572
9,-1,0.252,30.16073763,120.3101609,23.45317109
9,-1,0.253,23.6694713,120.3105931,23.45407215
9,-1,0.254,18.13293377,120.3109339,23.45501178
9,-1,0.255,11.93281191,120.3112143,23.45596956
9,-1,0.256,4.984473342,120.3113584,23.45695875
9,-1,0.257,359.7745546,120.3114101,23.4579569
9,-1,0.258,354.7876922,120.3113658,23.4589554
9,-1,0.259,348.8736302,120.3112131,23.45994298
9,-1,0.26,340.504021,120.3109267,23.46089991
9,-1,0.261,331.2597725,120.3104912,23.46179882
9,-1,0.262,321.0234776,120.3099106,23.46261126
9,-1,0.263,307.742806,120.3092092,23.46332187
9,-1,0.264,301.317321,120.3083923,23.46389618
9,-1,0.265,290.7823488,120.307493,23.46432912
9,-1,0.266,280.4959862,120.3065311,23.46459486
9,-1,0.267,263.8764424,120.3055391,23.46466319
9,-1,0.268,261.8128876,120.3045442,23.46456799
9,-1,0.269,253.5264177,120.303569,23.46435271
9,-1,0.27,245.416665,120.3026341,23.46400117
9,-1,0.271,237.5272781,120.3017517,23.46353278
9,-1,0.272,232.3117712,120.300932,23.46296128
9,-1,0.273,226.5326097,120.3001831,23.46229925
9,-1,0.274,219.4101665,120.2995105,23.46156013
9,-1,0.275,212.9392158,120.2989212,23.46075289
9,-1,0.276,211.1996812,120.2983934,23.45990365
9,-1,0.277,215.6891264,120.2978638,23.45905558
9,-1,0.278,222.1450482,120.2972447,23.45827207
9,-1,0.279,240.1272756,120.2964937,23.45761619
9,-1,0.28,248.7741351,120.2955935,23.45718852
9,-1,0.281,267.8913985,120.2946073,23.45705431
9,-1,0.282,288.3215672,120.2936343,23.45726381
9,-1,0.283,307.6785979,120.2927762,23.45776953
9,-1,0.284,321.9905181,120.2920663,23.45846975
9,-1,0.285,330.4192873,120.29151,23.45929935
9,-1,0.286,336.2728923,120.29106,23.46019172
9,-1,0.287,337.8312943,120.2906724,23.46111351
9,-1,0.288,339.4570082,120.2903177,23.46204843
9,-1,0.289,339.5920734,120.2899669,23.46298486
9,-1,0.29,339.7520354,120.2896115,23.46391958
9,-1,0.291,339.4741912,120.2892694,23.46485921
9,-1,0.292,340.6183645,120.2889296,23.46579966
9,-1,0.293,341.7725811,120.2886041,23.4667452
9,-1,0.294,343.6359317,120.2883025,23.46769857
9,-1,0.295,345.284911,120.2880316,23.4686611
9,-1,0.296,346.773756,120.2877899,23.46963142
9,-1,0.297,347.9660991,120.2875721,23.47060738
9,-1,0.298,348.6154779,120.2873711,23.47158696
9,-1,0.299,348.8522439,120.2871773,23.472568
9,-1,0.3,348.1401121,120.2869802,23.47354837
9,-1,0.301,346.8384074,120.2867667,23.4745253
9,-1,0.302,345.2422714,120.2865271,23.47549611
9,-1,0.303,342.9991994,120.2862523,23.47645751
9,-1,0.304,340.6610749,120.2859377,23.47740663
9,-1,0.305,338.2459359,120.2855773,23.47833925
9,-1,0.306,334.8588739,120.2851727,23.47925354
9,-1,0.307,332.0353565,120.2847231,23.48014658
9,-1,0.308,329.0435805,120.2842289,23.48101567
9,-1,0.309,325.6113081,120.2836885,23.4818568
9,-1,0.31,321.8926123,120.2831005,23.48266524
9,-1,0.311,317.1406051,120.2824598,23.48343259
9,-1,0.312,314.5967487,120.281763,23.48414962
9,-1,0.313,309.6220838,120.281015,23.48481285
9,-1,0.314,307.6352065,120.2802295,23.48543136
9,-1,0.315,303.0964288,120.2794048,23.48599645
9,-1,0.316,298.5086335,120.278551,23.48651627
9,-1,0.317,296.4493506,120.277674,23.48699624
9,-1,0.318,293.0218268,120.2767707,23.48742498
9,-1,0.319,290.7484699,120.2758432,23.48779826
9,-1,0.32,287.1128804,120.2748937,23.48811145
9,-1,0.321,283.9873955,120.2739247,23.48835778
9,-1,0.322,279.9075406,120.272944,23.48855215
9,-1,0.323,276.3194122,120.2719527,23.4886824
9,-1,0.324,272.8942033,120.2709553,23.48875155
9,-1,0.325,269.5942624,120.2699554,23.48875764
9,-1,0.326,266.3948107,120.2689567,23.48870966
9,-1,0.327,260.8899533,120.2679621,23.48860608
9,-1,0.328,259.0515685,120.2669758,23.48844147
9,-1,0.329,256.1290476,120.2659926,23.4882596
9,-1,0.33,253.115564,120.2650268,23.48800096
9,-1,0.331,252.0033994,120.2640729,23.48770099
9,-1,0.332,249.4164698,120.2631323,23.48736165
9,-1,0.333,245.8126055,120.262214,23.48696608
9,-1,0.334,242.5206948,120.2613155,23.48652761
9,-1,0.335,238.5712018,120.2604455,23.48603508
9,-1,0.336,233.0671017,120.2596128,23.48548182
9,-1,0.337,229.8228606,120.2588283,23.4848623
9,-1,0.338,224.0103305,120.2580986,23.48417919
9,-1,0.339,219.5530968,120.2574372,23.48342964
9,-1,0.34,214.0298387,120.2568271,23.48263802
9,-1,0.341,214.3680343,120.2562877,23.48179626
9,-1,0.342,208.8713462,120.2557798,23.48093546
9,-1,0.343,206.639419,120.2553256,23.48004461
9,-1,0.344,204.8716021,120.2548986,23.47914036
9,-1,0.345,203.6013126,120.2544922,23.47822675
9,-1,0.346,203.1505846,120.2540944,23.47730928
9,-1,0.347,202.7261596,120.2537042,23.47638855
9,-1,0.348,202.6089502,120.253319,23.4754657
9,-1,0.349,202.6504035,120.2529346,23.47454256
9,-1,0.35,202.6470987,120.2525498,23.47361956
9,-1,0.351,203.0886998,120.2521616,23.47269799
9,-1,0.352,203.7414721,120.2517657,23.47177971
9,-1,0.353,204.6686883,120.2513575,23.47086683
9,-1,0.354,206.557418,120.2509333,23.46996126
9,-1,0.355,208.0908357,120.2504763,23.46907184
9,-1,0.356,211.5331759,120.2499733,23.46820769
9,-1,0.357,218.8627496,120.2494026,23.467387
9,-1,0.358,222.8646853,120.2487532,23.46662718
9,-1,0.359,228.5999191,120.2480303,23.46593708
9,-1,0.36,236.4491636,120.2472255,23.46534482
9,-1,0.361,245.6089519,120.2463517,23.46486153
9,-1,0.362,255.0177068,120.2454159,23.4645132
9,-1,0.363,265.3425775,120.2444349,23.46432954
9,-1,0.364,275.5790637,120.2434369,23.46432796
9,-1,0.365,281.5579904,120.2424496,23.46448184
9,-1,0.366,269.9116166,120.2414612,23.46461465
9,-1,0.367,261.0954465,120.2404686,23.46451072
9,-1,0.368,274.7710729,120.2394738,23.46445691
9,-1,0.369,290.0163469,120.2385092,23.46469783
9,-1,0.37,298.1543867,120.2376,23.46511101
9,-1,0.371,292.8889457,120.2366947,23.46553562
9,-1,0.372,291.1266088,120.2357699,23.46591594
9,-1,0.373,292.6083127,120.2348442,23.46629394
9,-1,0.374,296.0549676,120.2339373,23.46671479
9,-1,0.375,300.2881815,120.2330627,23.467199
9,-1,0.376,303.8079807,120.2322174,23.46773282
9,-1,0.377,308.2415224,120.2314091,23.4683213
9,-1,0.378,311.1472688,120.2306379,23.46895756
9,-1,0.379,314.6279874,120.2298987,23.46963088
9,-1,0.38,310.0321458,120.2291707,23.47031533
9,-1,0.381,318.6316625,120.2284656,23.47102198
9,-1,0.382,320.6616343,120.2278286,23.4717924
9,-1,0.383,334.2245279,120.2272724,23.47261628
9,-1,0.384,329.994894,120.2267688,23.47347956
9,-1,0.385,336.4408307,120.2263301,23.47437737
9,-1,0.386,341.7681803,120.2259579,23.47530445
9,-1,0.387,349.1003029,120.2257051,23.47627055
9,-1,0.388,0.054850263,120.2256323,23.47726589
9,-1,0.389,4.663423261,120.2256692,23.47826469
9,-1,0.39,11.02266964,120.2258153,23.47925285
9,-1,0.391,18.16093754,120.226075,23.48021745
9,-1,0.392,24.3828764,120.2264386,23.48114833
9,-1,0.393,29.49473502,120.2269269,23.48202001
9,-1,0.394,32.46807498,120.2274535,23.48286974
9,-1,0.395,37.81993453,120.2280178,23.48369476
9,-1,0.396,40.4003126,120.2286502,23.4844691
9,-1,0.397,44.24150637,120.2293271,23.48520498
9,-1,0.398,47.49280761,120.2300417,23.48590441
9,-1,0.399,49.21648698,120.2307921,23.48656508
9,-1,0.4,50.65856775,120.2315601,23.48720554
9,-1,0.401,50.54564449,120.2323428,23.48782783
9,-1,0.402,54.0506128,120.2331353,23.48843696
9,-1,0.403,55.11943536,120.2339524,23.48901334
9,-1,0.404,56.8173433,120.2347804,23.4895741
9,-1,0.405,56.70757061,120.2356163,23.49012286
9,-1,0.406,58.56285766,120.2364591,23.49066094
9,-1,0.407,56.81884846,120.2372998,23.4912023
9,-1,0.408,55.39422204,120.2381309,23.49175842
9,-1,0.409,54.99099741,120.2389521,23.49232899
9,-1,0.41,51.78150865,120.2397562,23.4929231
9,-1,0.411,49.80350151,120.2405275,23.49355946
9,-1,0.412,43.55483117,120.2412495,23.49425054
9,-1,0.413,39.73109538,120.2419132,23.49499805
9,-1,0.414,31.22934128,120.2424947,23.4958101
9,-1,0.415,28.30919707,120.2430078,23.49666819
9,-1,0.416,25.247854,120.243467,23.49755646
9,-1,0.417,25.15906242,120.2438945,23.49846048
9,-1,0.418,24.6717461,120.2443122,23.49936905
9,-1,0.419,23.8921715,120.2447198,23.50028218
9,-1,0.42,23.69599216,120.2451235,23.50119707
9,-1,0.421,22.92923165,120.2455192,23.50211541
9,-1,0.422,21.92934383,120.2459068,23.50303722
9,-1,0.423,22.08599139,120.2462821,23.50396412
9,-1,0.424,23.26795524,120.2466707,23.50488549
9,-1,0.425,26.31916335,120.2471003,23.50578839
9,-1,0.426,31.13490836,120.2475974,23.50665579
9,-1,0.427,39.57633119,120.2481938,23.50745721
9,-1,0.428,51.26457637,120.2489027,23.50816018
9,-1,0.429,58.31209784,120.2497179,23.50873639
9,-1,0.43,69.68354143,120.2506299,23.50914259
9,-1,0.431,80.03049974,120.2516007,23.50937557
9,-1,0.432,89.64040478,120.2525975,23.50943621
9,-1,0.433,97.25826245,120.2535931,23.5093513
9,-1,0.434,103.646048,120.2545718,23.50914859
9,-1,0.435,108.0596525,120.2555289,23.50885965
9,-1,0.436,111.5583106,120.2564679,23.50851623
9,-1,0.437,111.7955397,120.2573958,23.50814336
9,-1,0.438,111.2796973,120.2583223,23.50776713
9,-1,0.439,109.4395173,120.2592572,23.50741272
9,-1,0.44,106.7024721,120.260207,23.50710033
9,-1,0.441,102.3278021,120.2611731,23.50684339
9,-1,0.442,98.21488104,120.2621551,23.50665607
9,-1,0.443,93.1916198,120.263149,23.50655039
9,-1,0.444,88.05992107,120.2641484,23.50653385
9,-1,0.445,82.61089244,120.2651449,23.50661032
9,-1,0.446,78.29498511,120.2661297,23.50678128
9,-1,0.447,72.55707037,120.2670967,23.50703382
9,-1,0.448,68.2934397,120.2680395,23.50736635
9,-1,0.449,64.96671129,120.2689582,23.50776074
9,-1,0.45,63.00243612,120.2698577,23.50819735
9,-1,0.451,62.09309899,120.2707445,23.50865952
9,-1,0.452,63.24241439,120.2716326,23.50911911
9,-1,0.453,65.43111291,120.2725328,23.50955445
9,-1,0.454,69.03154719,120.2734537,23.50994372
9,-1,0.455,74.62823782,120.2744011,23.51026215
9,-1,0.456,79.95729247,120.2753745,23.51048906
9,-1,0.457,86.13398096,120.2763657,23.51061576
9,-1,0.458,90.82251786,120.2773649,23.51063847
9,-1,0.459,91.37208979,120.2783643,23.51060524
9,-1,0.46,90.59095343,120.2793642,23.51059165
9,-1,0.461,92.91285045,120.2803636,23.51056324
9,-1,0.462,98.59749408,120.2813584,23.51046745
9,-1,0.463,100.6646661,120.2823452,23.51030645
9,-1,0.464,104.2423683,120.2833205,23.51008672
9,-1,0.465,107.8129755,120.2842802,23.50980647
9,-1,0.466,111.1706893,120.2852231,23.50947407
9,-1,0.467,115.7412926,120.2861465,23.50909085
9,-1,0.468,123.4743638,120.2870335,23.50863077
9,-1,0.469,133.9526693,120.2878288,23.50802992
9,-1,0.47,161.1615722,120.2883638,23.50719835
9,-1,0.471,172.4743538,120.2885794,23.50622432
9,-1,0.472,174.7846848,120.2886848,23.50523001
9,-1,0.473,173.454954,120.2887894,23.50423553
9,-1,0.474,169.5892537,120.2889315,23.50324581
9,-1,0.475,166.6734803,120.2891239,23.50226468
9,-1,0.476,162.8399135,120.2893813,23.50129868
9,-1,0.477,159.1934294,120.2897041,23.50035249
9,-1,0.478,155.8490676,120.2900895,23.49943
9,-1,0.479,152.7130278,120.290526,23.49853051
9,-1,0.48,150.7308314,120.2910024,23.49765139
9,-1,0.481,149.3058737,120.2914999,23.49678395
9,-1,0.482,149.1414404,120.292006,23.49592149
9,-1,0.483,138.4148444,120.2925231,23.49506892
9,-1,0.484,104.6455457,120.2933415,23.49456652
9,-1,0.485,107.6967811,120.2942939,23.49426234
9,-1,0.486,111.9596709,120.2952325,23.49391827
9,-1,0.487,112.3572722,120.2961569,23.49353684
9,-1,0.488,113.3937857,120.2970777,23.49314694
9,-1,0.489,122.0525717,120.2979797,23.49271917
9,-1,0.49,115.065264,120.2988634,23.49225493
9,-1,0.491,114.8322679,120.299774,23.4918417
9,-1,0.492,114.1456427,120.3006839,23.4914269
9,-1,0.493,113.0736354,120.3015997,23.49102539
9,-1,0.494,111.5936273,120.3025238,23.49064337
9,-1,0.495,110.3519556,120.303459,23.49028934
9,-1,0.496,108.2423323,120.3044042,23.48996328
9,-1,0.497,106.8059096,120.3053616,23.48967491
9,-1,0.498,102.1162877,120.3063306,23.48943009
9,-1,0.499,107.5375979,120.3073041,23.48920457
9,-1,0.5,98.10909947,120.3082804,23.48899966
9,-1,0.501,90.17949913,120.309274,23.4888978
9,-1,0.502,93.47218422,120.3102721,23.48884487
9,-1,0.503,91.13116273,120.3112713,23.48881009
9,-1,0.504,90.53983985,120.312271,23.48881793
9,-1,0.505,89.18731481,120.3132707,23.48883456
9,-1,0.506,86.84350202,120.3142698,23.4888754
9,-1,0.507,85.90632799,120.3152677,23.48893985
9,-1,0.508,85.29677513,120.3162647,23.48901759
9,-1,0.509,85.01276694,120.317261,23.48910282
9,-1,0.51,85.28699122,120.318259,23.48912888
9,-1,0.511,85.17179251,120.3192553,23.48921441
9,-1,0.512,85.20291786,120.3202469,23.48917572
9,-1,0.513,86.16113376,120.3212441,23.48924965
9,-1,0.514,86.50909576,120.3222424,23.4893084
9,-1,0.515,86.30929259,120.3232405,23.48937042
9,-1,0.516,87.19515077,120.3242394,23.48941705
9,-1,0.517,85.69903667,120.3252374,23.48947565
9,-1,0.518,84.23047713,120.3262357,23.48952888
9,-1,0.519,84.40894372,120.3272317,23.48961693
9,-1,0.52,79.71904025,120.3282235,23.48974233
9,-1,0.521,70.3290678,120.3291978,23.48996315
9,-1,0.522,62.12146064,120.3301087,23.49036956
9,-1,0.523,39.93320585,120.3308465,23.49103811
9,-1,0.524,29.32095686,120.3314224,23.49185321
9,-1,0.525,19.29213865,120.3318307,23.49276367
9,-1,0.526,15.21128649,120.3321297,23.49371756
9,-1,0.527,11.87749829,120.3323613,23.49469012
9,-1,0.528,10.29063936,120.3325285,23.49567569
9,-1,0.529,9.586478132,120.3326961,23.49666155
9,-1,0.53,9.7835761,120.3328599,23.49764803
9,-1,0.531,10.21430285,120.3330344,23.49863267
9,-1,0.532,10.84346862,120.3332169,23.49961587
9,-1,0.533,10.86334732,120.333417,23.50059556
9,-1,0.534,9.853637623,120.3335963,23.50157933
9,-1,0.535,7.06066377,120.3337407,23.50256865
9,-1,0.536,4.782936002,120.3338581,23.5035616
9,-1,0.537,1.617765703,120.3339214,23.50455941
9,-1,0.538,358.062134,120.333919,23.50555914
9,-1,0.539,354.1638446,120.3338452,23.50655611
9,-1,0.54,347.668177,120.3337043,23.50754605
9,-1,0.541,342.8365845,120.3334671,23.50851717
9,-1,0.542,340.2325324,120.3331678,23.5094711
9,-1,0.543,337.9448306,120.3328121,23.51040552
9,-1,0.544,337.3536338,120.3324249,23.51132747
9,-1,0.545,337.2676471,120.3320375,23.5122494
9,-1,0.546,338.378079,120.3316635,23.51317681
9,-1,0.547,337.7847746,120.3312916,23.51410505
9,-1,0.548,334.1661953,120.330887,23.5150193
9,-1,0.549,327.4577895,120.3304044,23.51589434
9,-1,0.55,318.8904751,120.3298132,23.51669932
9,-1,0.551,313.2176721,120.3291158,23.51741437
9,-1,0.552,302.7747608,120.3283185,23.51801617
9,-1,0.553,296.174056,120.3274534,23.51851625
9,-1,0.554,295.251725,120.3265512,23.51894746
9,-1,0.555,297.0571925,120.3256506,23.5193818
9,-1,0.556,297.6567809,120.324759,23.51983446
9,-1,0.557,297.1713581,120.3238684,23.52028925
9,-1,0.558,297.2457155,120.3229777,23.52074363
9,-1,0.559,298.3146984,120.322091,23.52120592
9,-1,0.56,299.919148,120.3212164,23.52169067
9,-1,0.561,304.1895473,120.3203723,23.52222615
9,-1,0.562,307.5890942,120.31957,23.52282257
9,-1,0.563,312.5056024,120.3188145,23.52347739
9,-1,0.564,311.7980937,120.3180795,23.52415523
9,-1,0.565,314.6892725,120.3173591,23.52484862
9,-1,0.566,315.9394481,120.3166511,23.5255547
9,-1,0.567,316.531997,120.3159588,23.52627632
9,-1,0.568,318.8662935,120.3152828,23.52701304
9,-1,0.569,316.450572,120.3146489,23.52778527
9,-1,0.57,321.1414179,120.313983,23.52853016
9,-1,0.571,306.4009854,120.313322,23.52927127
9,-1,0.572,322.6682828,120.3126009,23.5299459
9,-1,0.573,325.3838157,120.3120197,23.53075946
9,-1,0.574,336.6414213,120.3115498,23.5316384
9,-1,0.575,333.2794515,120.3111479,23.53255299
9,-1,0.576,337.264067,120.3107491,23.53346959
9,-1,0.577,342.2246318,120.3104247,23.534415
9,-1,0.578,346.5888239,120.3101668,23.53538083
9,-1,0.579,343.2490486,120.3099914,23.53636479
9,-1,0.58,338.6007442,120.309807,23.53733869
9,-1,0.581,355.2002275,120.3096614,23.53831218
9,-1,0.582,8.499064965,120.3097255,23.53930572
9,-1,0.583,4.324576036,120.3098659,23.54029454
9,-1,0.584,18.25004126,120.3101342,23.54125532
9,-1,0.585,23.61849572,120.3106924,23.54206922
9,-1,0.586,29.49693695,120.3111454,23.54296002
9,-1,0.587,39.75611045,120.3117314,23.5437681
9,-1,0.588,42.57415529,120.3123381,23.54456182
9,-1,0.589,33.69258103,120.3129614,23.54533961
9,-1,0.59,52.42917111,120.313668,23.54603578
9,-1,0.591,55.94677486,120.3144829,23.54661492
9,-1,0.592,58.41284459,120.3153277,23.54714968
9,-1,0.593,60.13592847,120.3161959,23.54764579
9,-1,0.594,62.75288159,120.3170787,23.54811569
9,-1,0.595,63.00708323,120.3179598,23.54858838
9,-1,0.596,64.75203098,120.3188565,23.54903091
9,-1,0.597,63.67593937,120.3197587,23.54946213
9,-1,0.598,63.71043015,120.3206598,23.54989565
9,-1,0.599,63.85072349,120.3215506,23.55034942
9,-1,0.6,64.0984814,120.3224512,23.55078408
9,-1,0.601,63.95673694,120.3233504,23.55122161
9,-1,0.602,64.2234775,120.3242496,23.55165897
9,-1,0.603,63.69142889,120.3251383,23.55211696
9,-1,0.604,60.78656524,120.3260299,23.5525695
9,-1,0.605,64.65257528,120.3269439,23.5529665
9,-1,0.606,63.29024011,120.3278424,23.55340538
9,-1,0.607,62.67919515,120.3287284,23.55386899
9,-1,0.608,61.9220127,120.3296133,23.55433465
9,-1,0.609,60.56675625,120.3304904,23.55481502
9,-1,0.61,58.58390461,120.3313549,23.55531753
9,-1,0.611,56.96624004,120.3322015,23.55584963
9,-1,0.612,53.8079823,120.3330226,23.5564202
9,-1,0.613,50.97316711,120.3338154,23.5570295
9,-1,0.614,47.3953043,120.3345764,23.55767803
9,-1,0.615,45.85228121,120.3353063,23.5583614
9,-1,0.616,43.10618732,120.336011,23.5590708
9,-1,0.617,42.24606565,120.3366894,23.55980538
9,-1,0.618,40.44316855,120.3373489,23.56055704
9,-1,0.619,39.23328973,120.3379911,23.56132355
9,-1,0.62,39.37125967,120.3386242,23.56209763
