,parBETA,parFC,parLP,parPCORR,parK0,parUZL,parPERC0
0,5.285255010103045,239.18688047779045,0.7242778011314337,0.06900390811983761,0.31808755010722134,26.411835488169288,4.648646062385363
1,4.92993327540633,918.6418436227771,0.21496659941649898,0.13152919657816076,0.31404719321816166,89.8884223952041,7.020328582348342
2,4.78175531213765,144.59816692554102,0.9931393212990616,0.12351877251728478,0.14250123200388487,33.778888006349206,7.361631464985146
3,2.5522100541128445,795.5360142911766,0.38010095595577686,0.0507921515853262,0.5440533315605403,57.58411687286006,6.232298887377288
4,5.646358784556128,473.869750129208,0.42125263164828597,0.009712326799466237,0.4733660584105049,35.476502333220196,9.932747687452629
5,2.7109286022989236,614.411235350124,0.5817745988074209,0.09684259270781723,0.25220394173690575,69.67668672440335,5.800740228386444
6,4.561606688042401,142.18490760249608,0.7039582593664645,0.1944145289075264,0.27949351638850894,42.03109012471569,9.822894264350074
7,5.227258635105045,983.7390973176927,0.27847766841807275,0.18495703652919426,0.5266071912383905,56.22185581480782,3.6007158907414505
8,5.388355121589238,723.9000489111504,0.4860483302946035,0.14837881124041152,0.2608168605521929,59.8860211610897,6.665120856574127
9,2.249820890522315,272.60683083397754,0.3347809414199831,0.18116671629132902,0.3942566573822735,15.062689157881294,6.188631726843865
10,1.2902596947458638,457.81409277115125,0.4483607699816955,0.09010905864686852,0.6297890257279826,22.110847954861455,8.272150801871177
11,1.975369913092484,123.56799502191677,0.26692059669234947,0.0071723716660133385,0.06591773496154985,96.02957808381093,1.47723904828874
12,2.603117094595816,315.2870928668657,0.564548681863847,0.16083484324700037,0.36710700205053526,60.732750056629705,7.453455314637435
13,4.374086542750502,771.6624689444661,0.49624829326778236,0.07456885262866471,0.3113474403556946,77.26424386023648,6.723234060666387
14,5.938806671097817,841.2974503313027,0.31314145910765934,0.1023814654882604,0.3724347685411773,7.274575321514895,7.522727099679264
15,1.5997919737579167,992.1566442888848,0.564336419559357,0.09395218088306752,0.170808949467313,82.18860805655835,3.6032559695250455
16,4.394825388244998,336.56641491297216,0.5493856298616991,0.041258647784986294,0.826461861877926,19.343990240109854,9.237516357459565
17,2.3075915375362737,127.44061310309979,0.26437560921328374,0.12096846144987768,0.181944831389794,77.28352515836558,5.028608912407943
18,4.772155970395427,337.68823690423613,0.8929151932088456,0.19248432526578907,0.7561742589650635,26.295394810623467,3.2505535903874394
19,4.055815075524741,332.9245330778198,0.49769364425513013,0.008648040570724644,0.4902951951278508,70.47131907176272,6.3485288353575955
20,1.100723246634038,251.10142849153152,0.2831724482960371,0.06114939959417498,0.4771137254866157,97.91414737670854,9.010617119763111
21,2.4824047488416365,454.51377477626227,0.4074660135657989,0.11736716507660763,0.47630295587856175,29.30932835689257,7.987445581007643
22,5.465814861409584,662.5275884267849,0.7665498045302706,0.0215262544957458,0.7060621524605689,49.08197778538067,5.584751971012531
23,2.4723969184807606,507.95521236833474,0.727365948673834,0.038934638304166526,0.1187512784153611,20.42425076693354,8.41442938848822
24,2.933137245589503,692.8327133038039,0.3275479196516919,0.07309384699125346,0.2961424117966609,72.25126640423466,7.269280554065023
25,4.804895972478491,755.0384400012957,0.4780039846574255,0.09618620310173016,0.7483136149400722,30.6556750198987,5.551666394410937
26,5.807560666230399,956.7911499635672,0.7318599019939828,0.1118404716541322,0.5109685044319808,42.70973992428674,2.304767634922435
27,4.626793062001711,101.30112448383392,0.7347957322073639,0.07478247004763915,0.33426278852177194,47.81495166696562,2.9181516081006786
28,4.185218992251291,802.2468415767303,0.6756166138336319,0.08294000034641431,0.12152040699155847,6.761716020042577,7.940249711843262
29,3.397197400319399,432.62492049112,0.4156282751224956,0.1873836692004026,0.7805975106930816,99.1508483555935,7.906865987468992
30,1.6384750415784617,589.4074653791222,0.5820565237807183,0.10210514847256619,0.22650868390982182,41.71112814436492,7.837061533791433
31,3.0221816358354774,190.9934235328123,0.8848736170138006,0.08044218427239402,0.5549530129898151,28.498408039353667,4.221504272260113
32,4.984187790789183,853.100498110038,0.21615527707119164,0.1455775959278669,0.0672160013290285,93.6591504837533,5.227802699263556
