,0,1,2,3,4
0,-0.05334430164657533,-0.037436828220961615,-0.006286446237936616,0.07951166131533682,0.12683226267108694
1,-0.012536160590570944,-0.0054932890488998964,0.004792368703419925,0.009450707913856604,0.00997760103928158
2,-0.0903105907545978,-0.18167367686328362,-0.22218129408429377,-0.1332330725272186,-0.02054681914523826
3,-0.053671110108552966,-0.009737476306327153,0.04821772589639295,0.07106604007276474,0.059686223437893204
4,-0.003034794222912751,-0.007292728452739539,-0.009761727225850336,-0.002172863785744994,0.0024496909513800347
5,-0.050113539834569565,-0.030502909612550866,0.011857707211675006,0.04243304855299357,0.04396404589533631
6,-0.027647234172036406,-0.05547507539449725,-0.05683564335049596,-0.03133546162280254,0.014454379495873582
7,-0.13976803092373302,-0.1310343520672177,-0.08282115688780323,-0.03485762144555338,0.008852936862240313
8,0.06698942832372268,0.10150428894849028,0.16600024022045545,0.1883831353916321,0.10196116704901215
9,-0.01347273064197907,-0.016464611722767586,-0.017614751676731544,-0.014181064787408104,-0.008710922484169714
10,0.031023859286506195,0.015967303605975758,0.04790195467649028,0.06273273671104107,0.039831343201512937
11,-0.21210748783835243,-0.2417325739224907,-0.14798155846074224,0.005610199354123324,0.057960280144470744
12,0.048194575210800394,0.08577484357374487,0.10691760917688953,0.10757282216445674,0.06687086436431855
13,-0.0027961930700257653,0.0016219152021221817,0.00919010244160745,0.008676451219798764,0.004970914213799915
14,0.01885002729795815,0.0597344293637434,0.11839030252303928,0.14631732043926604,0.11141647532349452
15,-0.2850705208911677,-0.23958640964701772,-0.1497585843608249,-0.06048189557623118,-0.024114827858284116
16,-0.04770801911581657,-0.014976555026805727,0.041057734888454434,0.061991563270566985,0.04642426970531233
17,-0.04845517849707903,-0.0338337991388471,-0.003533796485953644,0.01483420138083602,0.022655444238353084
18,-0.040212423824414145,-0.061851720445702085,-0.024395245603045623,0.027483803831387377,0.063415162738238
19,-0.13263240600463178,-0.11921235857880674,-0.00231754727428779,0.11015311039591325,0.11830669543633121
20,-0.10557676842290675,-0.13083314710854665,-0.1163838359498186,-0.06938184173486661,-0.01732272047593142
21,-0.002329361959709786,-0.07656603875511792,-0.06252192808096879,-0.022055334004107863,-0.009926090580847813
22,-0.025858985356535413,-0.021339354389056098,-0.0003334671256425281,0.016861983698618133,0.017959647748284624
23,0.014586477627744898,-0.0017623837193241343,-0.00535947933440184,0.03414047540718457,0.059953717776807025
24,0.015088248675056093,0.03875156029971549,0.09155681526317494,0.13483403759892099,0.1188486863484286
25,0.0790461261094606,0.06821777604272938,0.06188629496318754,0.041422210313612595,0.0055735011119395494
26,-0.12899329856736585,-0.036656899319496006,0.0951075593548012,0.18676459813025303,0.14436509457300417
27,0.02840249740984291,0.024144596871337853,0.05684198781455052,0.04637513405759819,0.012225941056385636
28,0.003882768164828576,0.0027615468802650867,-0.01936940973973833,-0.03604455140975915,-0.03346861875797913
29,0.005798450314614456,0.01766834978479892,0.017877884946301492,0.0207935155776795,0.02038958480261499
30,0.06949261308182031,0.09123264010850107,0.08456986777218845,0.06778960285009816,0.03756365670778905
31,0.04271997191244736,0.03241213380897534,0.0252582485700259,0.01768459392769728,0.025219881383236498
32,-0.004103535662579816,-0.04710304213222116,0.03869823078275658,0.2724363157758489,0.34681814175564796
